date,away,home,away_score,home_score,away_ml,home_ml,spread,o/u,a_first_downs,a_opponents_first_downs,a_fumbles_lost,a_opponents_fumbles_lost,a_interceptions,a_opponents_interceptions,a_pass_attempts,a_opponents_pass_attempts,a_pass_completions,a_opponents_pass_completions,a_pass_touchdowns,a_opponents_pass_touchdowns,a_pass_yards,a_opponents_pass_yards,a_penalties,a_opponents_penalties,a_points_against_per_game,a_points_per_game,a_rush_attempts,a_opponents_rush_attempts,a_rush_touchdowns,a_opponents_rush_touchdowns,a_rush_yards,a_opponents_rush_yards,a_yards,a_opponents_yards,a_turnovers,a_opponents_turnovers,a_yards_from_penalties,a_opponents_yards_from_penalties,a_pass_completion_percentage,a_opponents_pass_completion_percentage,a_pass_yards_per_attempt,a_opponents_pass_yards_per_attempt,a_plays,a_opponents_plays,a_points_per_play,a_opponents_points_per_play,a_rush_yards_per_attempt,a_opponents_rush_yards_per_attempt,a_yards_per_play,a_opponents_yards_per_play,a_acc,a_american,a_big-12,a_big-ten,a_cusa,a_mac,a_mwc,a_pac-12,a_sec,a_sun-belt,a_simple_rating_system,a_strength_of_schedule,h_first_downs,h_opponents_first_downs,h_fumbles_lost,h_opponents_fumbles_lost,h_interceptions,h_opponents_interceptions,h_pass_attempts,h_opponents_pass_attempts,h_pass_completions,h_opponents_pass_completions,h_pass_touchdowns,h_opponents_pass_touchdowns,h_pass_yards,h_opponents_pass_yards,h_penalties,h_opponents_penalties,h_points_against_per_game,h_points_per_game,h_rush_attempts,h_opponents_rush_attempts,h_rush_touchdowns,h_opponents_rush_touchdowns,h_rush_yards,h_opponents_rush_yards,h_yards,h_opponents_yards,h_turnovers,h_opponents_turnovers,h_yards_from_penalties,h_opponents_yards_from_penalties,h_pass_completion_percentage,h_opponents_pass_completion_percentage,h_pass_yards_per_attempt,h_opponents_pass_yards_per_attempt,h_plays,h_opponents_plays,h_points_per_play,h_opponents_points_per_play,h_rush_yards_per_attempt,h_opponents_rush_yards_per_attempt,h_yards_per_play,h_opponents_yards_per_play,h_acc,h_american,h_big-12,h_big-ten,h_cusa,h_mac,h_mwc,h_pac-12,h_sec,h_sun-belt,h_simple_rating_system,h_strength_of_schedule
10-01,OLD-DOMINION,CHARLOTTE,52,17,-360,300,-9.0,58,16.85,19.316666666666666,0.4,0.65,0.48333333333333334,0.6,29.133333333333333,26.3,16.133333333333333,16.45,1.35,1.4,175.33333333333331,194.06666666666666,3.55,4.233333333333333,27.733333333333334,20.066666666666666,29.45,35.5,1.3166666666666667,2.0,138.4,155.96666666666667,313.73333333333335,349.98333333333335,0.8833333333333334,1.25,31.116666666666667,41.85,0.5537757437070938,0.6254752851711026,6.0183066361556055,7.3789607097591885,58.58333333333333,52.6,0.34253200568990044,0.5272496831432193,4.699490662139219,4.393427230046949,5.355334281650072,6.653675538656527,0,0,0,0,1,0,0,0,0,0,-15.4,-6.9,21.75,21.4,0.95,0.5,1.45,0.65,37.15,32.65,18.15,20.2,1.25,2.05,186.0,260.0,5.65,6.05,39.4,18.5,43.7,36.9,0.9,2.15,178.8,167.0,364.8,427.0,2.4,1.15,57.7,57.6,0.48855989232839836,0.6186830015313936,5.006729475100943,7.963246554364472,80.85,65.3,0.2288188002473717,0.6033690658499234,4.091533180778032,4.5257452574525745,4.512059369202227,6.539050535987749,0,0,0,0,1,0,0,0,0,0,-19.53,-7.03
10-01,MIDDLE-TENNESSEE-STATE,NORTH-TEXAS,30,13,-850,575,-17.0,65,19.566666666666666,19.55,0.9166666666666666,0.7166666666666667,0.5666666666666667,0.8166666666666667,34.833333333333336,33.28333333333333,21.96666666666667,19.65,2.033333333333333,1.3833333333333333,271.15,230.76666666666665,4.066666666666666,4.6,24.633333333333333,28.75,29.733333333333334,33.6,1.65,1.5333333333333332,129.75,141.4,400.9,372.16666666666663,1.4333333333333333,1.5333333333333332,37.85,41.18333333333334,0.630622009569378,0.5903855783675513,7.784210526315788,6.933400100150226,64.56666666666666,66.56666666666666,0.4452762003097574,0.37005508262393594,4.363789237668161,4.208333333333333,6.209086215797625,5.590886329494241,0,0,0,0,1,0,0,0,0,0,-2.71,-4.09,15.35,21.65,0.7666666666666666,0.9333333333333333,0.7833333333333333,0.4833333333333333,27.78333333333333,26.883333333333333,13.9,17.066666666666666,0.8333333333333333,1.3166666666666667,149.45,213.68333333333334,5.85,5.183333333333334,31.983333333333334,16.35,29.9,39.516666666666666,1.2166666666666666,2.2666666666666666,123.18333333333334,206.31666666666666,270.4666666666667,419.95,1.55,1.4166666666666665,51.516666666666666,46.016666666666666,0.5002999400119976,0.6348419094854308,5.379124175164967,7.948543087414755,57.68333333333333,53.766666666666666,0.2834440913030916,0.5948543087414755,4.11984392419175,5.221003795866723,4.688818260618319,7.810601363918165,0,0,0,0,1,0,0,0,0,0,-20.99,-2.91
10-01,TEXAS-EL-PASO,LOUISIANA-TECH,7,28,1100,-2500,23.0,57,11.258333333333333,13.9,0.7583333333333333,0.5708333333333333,0.6916666666666667,0.2,21.479166666666668,20.09583333333333,11.754166666666666,11.575,0.8541666666666666,1.5,124.88333333333333,171.14583333333331,3.7541666666666664,3.9375,24.7625,12.745833333333334,24.545833333333334,25.8375,0.5791666666666666,1.1541666666666668,104.575,131.50833333333333,229.45833333333331,302.6541666666667,1.45,0.7708333333333333,33.78333333333333,38.795833333333334,0.5472356935014548,0.5759900476881609,5.814161008729388,8.516483516483516,46.025000000000006,40.19166666666666,0.2769328263624841,0.6161103047895501,4.260397216092344,5.089824221899693,4.985515118594965,7.530271615177277,0,0,0,0,1,0,0,0,0,0,-15.45,-8.11,21.316666666666666,18.933333333333334,0.5666666666666667,0.35,0.48333333333333334,0.6666666666666666,33.43333333333334,31.683333333333337,20.6,19.433333333333334,1.85,1.8166666666666667,288.8833333333333,242.66666666666669,4.166666666666667,5.266666666666667,26.4,29.833333333333336,27.683333333333337,29.316666666666663,1.6333333333333333,1.2833333333333334,127.9,118.4,416.83333333333337,361.06666666666666,1.05,1.0166666666666666,39.25,46.31666666666666,0.6161515453639083,0.6133613887427669,8.640578265204386,7.659126775381378,61.116666666666674,63.366666666666674,0.4881374420507226,0.4166228300894265,4.620108368452739,4.038658328595794,6.820289064630488,5.698053655970541,0,0,0,0,1,0,0,0,0,0,1.83,-5.94
10-01,FLORIDA-ATLANTIC,FLORIDA-INTERNATIONAL,31,33,-165,145,-3.0,53,15.85,19.116666666666667,0.8833333333333333,0.48333333333333334,0.9166666666666667,0.9333333333333333,27.933333333333337,26.133333333333333,15.466666666666669,15.55,0.6666666666666666,1.3666666666666667,184.96666666666667,191.18333333333334,4.816666666666666,4.9,27.983333333333334,17.166666666666668,32.61666666666667,35.483333333333334,1.15,2.033333333333333,112.31666666666668,174.06666666666666,297.23333333333335,365.25,1.8,1.3666666666666667,43.43333333333334,45.6,0.5536992840095465,0.5950255102040817,6.621718377088305,7.315688775510204,60.550000000000004,52.266666666666666,0.2835122488301679,0.5353954081632654,3.443536024527338,4.905589478628464,4.908890723919626,6.988201530612245,0,0,0,0,1,0,0,0,0,0,-11.49,-4.74,12.283333333333331,16.475,0.3833333333333333,0.42083333333333334,0.5583333333333333,0.4416666666666667,24.329166666666666,20.770833333333336,14.45,13.004166666666666,1.0458333333333334,1.0333333333333332,149.06666666666666,160.16666666666669,4.254166666666666,4.829166666666667,23.9625,15.604166666666668,22.9875,30.570833333333333,0.8583333333333334,1.7916666666666665,76.17916666666667,141.9875,225.29583333333335,302.1541666666667,0.9416666666666667,0.8125,38.20833333333333,40.4125,0.5939373180339099,0.6260782347041123,6.127076554204487,7.711133400200602,47.31666666666666,41.54166666666667,0.3297816132441001,0.5768304914744232,3.3139387348196485,4.644541365680796,4.761447692849596,7.273520561685055,0,0,0,0,1,0,0,0,0,0,-8.79,-8.12
10-01,WESTERN-MICHIGAN,CENTRAL-MICHIGAN,49,10,-170,150,-3.0,59,19.266666666666666,15.733333333333334,0.3,0.8,0.35,0.8166666666666667,24.133333333333333,23.55,16.416666666666668,13.866666666666667,1.9,1.4833333333333334,219.2166666666667,186.63333333333333,4.933333333333334,4.333333333333333,21.9,30.833333333333336,34.916666666666664,29.416666666666664,1.6833333333333336,1.2666666666666666,165.1,134.71666666666667,384.31666666666666,321.35,0.65,1.6166666666666667,45.78333333333333,34.56666666666666,0.6802486187845305,0.5888181174805379,9.083563535911603,7.9249823071479115,59.05,47.1,0.5221563646627153,0.464968152866242,4.728400954653938,4.579603399433428,6.508326277166243,6.822717622080679,0,0,0,0,0,1,0,0,0,0,4.77,-0.08,18.05,15.883333333333333,0.3666666666666667,0.4,0.65,0.6666666666666667,33.05,29.15,20.96666666666667,16.78333333333333,2.1166666666666667,1.8166666666666669,277.4,201.18333333333334,4.516666666666667,4.35,23.166666666666664,24.9,26.816666666666663,27.066666666666663,0.9333333333333333,1.0166666666666666,81.96666666666667,114.8,359.31666666666666,315.98333333333335,1.0166666666666666,1.1166666666666667,43.516666666666666,41.56666666666666,0.6343923348461927,0.5757575757575757,8.393343419062028,6.901658090337336,59.86666666666666,58.3,0.41592427616926503,0.39736992567181245,3.05655686761964,4.241379310344828,6.00194877505568,5.419954259576902,0,0,0,0,0,1,0,0,0,0,0.59,-1.8
10-01,NORTHERN-ILLINOIS,BALL-STATE,31,24,135,-155,3.0,58,16.816666666666666,20.133333333333333,0.6833333333333333,0.3333333333333333,0.6833333333333333,0.9666666666666667,26.45,27.333333333333336,15.216666666666669,16.2,1.6333333333333333,1.8,180.53333333333333,193.63333333333333,5.566666666666666,6.133333333333333,28.133333333333333,24.46666666666667,35.95,38.18333333333334,1.5166666666666668,1.5166666666666666,145.05,178.35,325.6333333333333,372.0333333333333,1.3666666666666667,1.3,56.16666666666667,57.88333333333334,0.5752993068683051,0.5926829268292683,6.825456836798992,7.084146341463414,62.400000000000006,54.66666666666667,0.3920940170940171,0.5146341463414633,4.034770514603616,4.670886075949366,5.218482905982905,6.805487804878048,0,0,0,0,0,1,0,0,0,0,1.55,-1.95,18.4,18.5,0.41666666666666663,0.65,0.8166666666666667,0.55,30.566666666666663,28.75,17.45,19.71666666666667,1.1166666666666667,1.45,182.9,238.66666666666669,2.7666666666666666,5.4,26.65,20.96666666666667,32.53333333333333,33.18333333333334,1.3166666666666667,1.5166666666666668,153.06666666666666,154.91666666666666,335.9666666666667,393.58333333333337,1.2333333333333334,1.15,23.866666666666667,48.31666666666666,0.5708833151581244,0.6857971014492754,5.983642311886587,8.30144927536232,63.099999999999994,57.5,0.3322768092974116,0.4634782608695652,4.704918032786885,4.668508287292817,5.324352879027999,6.844927536231885,0,0,0,0,0,1,0,0,0,0,-10.66,-1.16
10-01,EASTERN-MICHIGAN,BOWLING-GREEN-STATE,28,25,-120,100,-1.0,64,17.266666666666666,20.983333333333334,0.45,0.9333333333333333,1.5166666666666666,0.4833333333333333,28.95,24.333333333333336,17.05,14.983333333333334,1.1666666666666667,1.4833333333333334,200.81666666666666,196.73333333333335,5.483333333333333,4.75,31.71666666666667,22.03333333333333,31.816666666666663,37.25,1.4333333333333333,2.1833333333333336,138.38333333333333,198.71666666666667,339.15,395.4,1.9666666666666668,1.4166666666666665,50.95,45.68333333333334,0.5889464594127807,0.6157534246575342,6.936672423719056,8.084931506849315,60.766666666666666,48.66666666666667,0.3625891387822271,0.6517123287671233,4.349397590361446,5.334675615212528,5.58118486012068,8.124657534246573,0,0,0,0,0,1,0,0,0,0,-18.16,-3.83,19.566666666666666,20.95,0.41666666666666663,0.3333333333333333,1.3833333333333333,0.8666666666666666,35.53333333333333,28.633333333333333,21.45,17.933333333333334,1.7,2.533333333333333,242.56666666666666,241.45,6.15,5.7,37.11666666666667,24.183333333333334,31.433333333333337,36.36666666666667,1.45,2.166666666666667,136.25,174.58333333333331,378.81666666666666,416.0333333333333,1.8,1.2,60.616666666666674,54.516666666666666,0.6036585365853658,0.6263096623981373,6.826454033771107,8.432479627473807,66.96666666666667,57.266666666666666,0.36112493777999005,0.6481373690337602,4.334570519618239,4.800641613198899,5.656794425087107,7.264842840512223,0,0,0,0,0,1,0,0,0,0,8.09,-0.34
10-01,OHIO,MIAMI-OH,17,7,-135,115,-2.0,51,18.066666666666666,16.6,0.31666666666666665,0.65,0.5833333333333334,0.8666666666666667,30.1,27.833333333333336,17.0,17.733333333333334,1.2333333333333334,1.5166666666666666,201.4,192.41666666666669,5.916666666666666,6.083333333333334,23.733333333333334,24.5,35.0,28.6,1.1333333333333333,1.3,152.28333333333333,128.6,353.68333333333334,321.01666666666665,0.9,1.5166666666666666,57.6,57.116666666666674,0.5647840531561461,0.637125748502994,6.691029900332226,6.913173652694611,65.1,55.66666666666667,0.37634408602150543,0.42634730538922155,4.350952380952381,4.496503496503496,5.432923707117256,5.766766467065867,0,0,0,0,0,1,0,0,0,0,-0.46,-3.69,14.683333333333334,18.016666666666666,1.0,0.6333333333333333,0.9666666666666667,0.8166666666666667,25.433333333333334,26.316666666666666,12.816666666666666,16.483333333333334,1.4166666666666665,1.1,197.25,202.18333333333334,7.033333333333333,5.183333333333334,26.833333333333336,16.03333333333333,29.266666666666666,33.68333333333334,0.4666666666666667,2.1,96.26666666666667,145.86666666666667,293.51666666666665,348.05,1.9666666666666668,1.45,59.06666666666666,51.71666666666667,0.5039318479685452,0.6263457884737176,7.755570117955439,7.682710576314123,54.7,52.63333333333333,0.29311395490554537,0.5098163394553515,3.2892938496583146,4.330529440870856,5.365935405240706,6.612729575680811,0,0,0,0,0,1,0,0,0,0,-12.02,-3.11
10-01,CENTRAL-FLORIDA,EAST-CAROLINA,47,29,135,-155,3.0,61,15.483333333333334,16.566666666666666,0.8166666666666667,0.4,1.0333333333333332,0.31666666666666665,25.95,24.183333333333334,13.05,14.616666666666667,0.8833333333333333,1.75,157.58333333333334,188.48333333333335,5.316666666666666,5.15,27.933333333333337,18.95,32.46666666666667,33.9,1.4,1.6166666666666667,125.61666666666667,143.4,283.2,331.8833333333333,1.9,0.7166666666666667,43.9,47.3,0.5028901734104047,0.6044107512060648,6.07257546563905,7.793935217091661,58.41666666666667,48.36666666666667,0.3243937232524964,0.5775327360441076,3.8690965092402463,4.230088495575221,4.8479315263908695,6.861819434872501,0,1,0,0,0,0,0,0,0,0,-18.85,-0.68,18.266666666666666,16.46666666666667,0.7166666666666667,0.4333333333333333,0.75,0.35,33.78333333333333,24.483333333333334,22.65,14.083333333333332,1.4,1.2333333333333334,258.81666666666666,202.53333333333333,5.533333333333333,5.466666666666667,26.166666666666664,20.53333333333333,28.233333333333334,33.766666666666666,1.05,1.7666666666666666,103.15,142.75,362.01666666666665,345.2833333333333,1.4666666666666668,0.7333333333333334,52.16666666666667,45.083333333333336,0.6704489393191909,0.575221238938053,7.661075481006414,8.272294077603812,62.016666666666666,48.96666666666667,0.33109379199140015,0.5343771272974812,3.653482880755608,4.2275419545903254,5.837409298575651,7.051395507147719,0,1,0,0,0,0,0,0,0,0,-1.27,-0.93
10-01,AKRON,KENT-STATE,31,27,-330,270,-8.0,51,17.85,19.8,0.41666666666666663,0.8,0.8666666666666667,0.8,26.166666666666664,30.733333333333334,15.183333333333334,18.933333333333334,1.5333333333333332,1.9833333333333334,198.2,227.26666666666665,7.05,6.583333333333334,25.916666666666664,24.53333333333333,29.183333333333337,31.666666666666664,1.25,1.3666666666666667,124.18333333333334,131.61666666666667,322.43333333333334,358.93333333333334,1.2833333333333332,1.6,61.68333333333334,67.61666666666667,0.5802547770700638,0.616052060737527,7.574522292993631,7.394793926247288,55.35,61.46666666666667,0.44323998795543507,0.4216377440347071,4.255282695602513,4.156315789473685,5.825353809093646,5.839479392624729,0,0,0,0,0,1,0,0,0,0,-0.37,-4.44,12.3,21.15,0.95,0.5,0.9,0.5,25.3,31.65,12.55,17.8,0.4,1.9,122.3,210.85,5.4,5.15,33.3,9.8,36.4,41.6,0.25,1.6,125.65,179.45,247.9,390.3,1.9,1.0,48.1,50.9,0.49604743083003955,0.5624012638230648,4.83399209486166,6.661927330173776,61.7,63.3,0.15883306320907617,0.5260663507109005,3.451923076923077,4.3137019230769225,4.017828200972447,6.165876777251185,0,0,0,0,0,1,0,0,0,0,-11.29,-1.96
10-01,PURDUE,MARYLAND,7,50,350,-420,11.0,54,23.4,22.15,1.15,0.4,2.15,0.5,43.0,32.65,25.35,20.7,1.75,2.15,293.9,230.45,4.2,5.0,31.25,23.55,34.65,40.75,1.4,1.65,132.9,190.3,426.8,420.75,3.35,0.9,45.45,42.15,0.5895348837209302,0.6339969372128638,6.834883720930232,7.058192955589586,77.65,65.3,0.3032839665164198,0.4785604900459418,3.835497835497836,4.669938650306749,5.4964584674822925,6.443338437978561,0,0,0,1,0,0,0,0,0,0,-5.92,4.41,19.55,20.9,0.3,1.15,1.2,0.9,27.15,32.3,13.9,18.0,1.4,1.9,178.4,236.7,7.0,7.65,26.7,30.1,42.15,45.2,2.1,1.35,221.6,180.65,400.0,417.35,1.5,2.0,63.9,68.65,0.5119705340699816,0.5572755417956656,6.570902394106815,7.328173374613003,69.3,64.6,0.43434343434343436,0.413312693498452,5.257413997627521,3.9966814159292032,5.772005772005772,6.460526315789474,0,0,0,1,0,0,0,0,0,0,-2.08,6.83
10-01,MIAMI-FL,GEORGIA-TECH,35,21,-300,250,-8.0,54,19.35,18.9,0.15,0.4,1.1,1.1,32.0,30.65,20.05,16.5,1.45,0.85,282.55,172.25,9.15,6.9,19.1,34.65,33.8,39.4,2.75,1.2,170.7,152.65,453.25,324.9,1.25,1.45,82.85,55.1,0.6265625,0.5383360522022839,8.8296875,5.619902120717781,65.8,61.3,0.526595744680851,0.31158238172920066,5.050295857988166,3.874365482233503,6.888297872340426,5.300163132137031,1,0,0,0,0,0,0,0,0,0,5.69,3.38,14.283333333333331,15.466666666666669,0.6833333333333333,0.5166666666666666,0.65,0.7333333333333334,12.916666666666668,26.05,5.4,16.316666666666666,0.7666666666666666,0.9166666666666667,93.9,179.95,2.5166666666666666,5.816666666666666,18.983333333333334,20.4,38.13333333333333,28.85,1.8333333333333335,1.2833333333333332,178.18333333333334,127.3,272.0833333333333,307.25,1.3333333333333333,1.2,23.116666666666667,44.58333333333333,0.4180645161290322,0.6263595649392194,7.269677419354839,6.907869481765834,51.05,52.1,0.39960822722820766,0.36436340371081255,4.67263986013986,4.412478336221837,5.329742082925237,5.8973128598848366,1,0,0,0,0,0,0,0,0,0,1.43,4.6
10-01,ILLINOIS,NEBRASKA,16,31,950,-1800,21.0,53,17.7,19.3,0.9,0.6,0.6,0.55,40.9,25.8,23.4,16.3,1.4,1.2,231.45,195.7,7.75,5.4,32.15,19.6,28.9,42.3,0.8,2.65,110.9,204.45,342.35,400.15,1.45,1.15,61.3,42.8,0.5721271393643031,0.6317829457364341,5.658924205378973,7.585271317829457,69.8,51.6,0.28080229226361036,0.623062015503876,3.8373702422145333,4.833333333333333,4.904727793696275,7.75484496124031,0,0,0,1,0,0,0,0,0,0,1.18,3.26,16.670833333333334,13.845833333333331,0.5416666666666667,0.22083333333333335,0.8208333333333334,0.7958333333333334,23.683333333333337,26.670833333333334,13.370833333333334,15.791666666666668,1.4041666666666668,1.1166666666666667,183.49166666666667,191.70833333333334,4.683333333333334,4.520833333333334,17.420833333333334,22.8375,28.891666666666666,21.745833333333334,1.3791666666666667,1.0541666666666667,147.20833333333331,89.4,330.7,281.1583333333333,1.3625,1.0166666666666666,45.295833333333334,40.12916666666666,0.5645672061928219,0.592094985158569,7.747712878254749,7.187939384471177,52.575,53.34166666666667,0.434379457917261,0.3265895953757226,5.09518315546582,4.111132400843074,6.2900618164526865,5.270895172629276,0,0,0,1,0,0,0,0,0,0,6.56,3.94
10-01,WISCONSIN,MICHIGAN,7,14,375,-450,11.0,45,14.620833333333334,10.675,0.3875,0.5166666666666666,0.7083333333333333,0.8875,21.808333333333337,22.733333333333334,13.2625,11.275,0.7791666666666668,0.3125,157.75416666666666,134.47083333333333,3.9416666666666664,4.904166666666667,8.808333333333334,19.566666666666666,28.8875,20.666666666666664,1.4458333333333333,0.5416666666666666,107.10833333333333,63.008333333333326,264.8625,197.47916666666669,1.0958333333333332,1.4041666666666668,36.854166666666664,42.2125,0.6081390905617118,0.4959677419354839,7.233664501337408,5.915139296187683,50.69583333333334,45.46666666666667,0.385962028437577,0.1937316715542522,3.7077744122313576,3.048790322580645,5.224541793375524,4.343383431085044,0,0,0,1,0,0,0,0,0,0,10.85,1.39,15.179166666666667,11.120833333333334,0.2916666666666667,0.26666666666666666,0.42083333333333334,0.5666666666666667,22.84583333333333,20.379166666666666,14.108333333333334,10.075,1.1125,0.55,163.14166666666665,109.4625,4.5375,3.7458333333333336,10.970833333333331,26.075,28.4,23.40416666666667,2.05,0.4916666666666667,135.70416666666665,80.03333333333333,298.8458333333333,189.49583333333334,0.6625,0.7833333333333333,42.7125,32.075,0.6175451395221595,0.49437742792884887,7.140981214663506,5.371294213862196,51.24583333333333,40.75833333333333,0.5088218554354013,0.2691678593334696,4.77831572769953,3.419619013708385,5.8316123262053825,4.649253731343284,0,0,0,1,0,0,0,0,0,0,16.34,4.57
10-01,LOUISVILLE,CLEMSON,36,42,-120,100,-1.0,64,20.45,15.083333333333332,0.95,0.6833333333333333,0.9333333333333333,0.9833333333333334,28.083333333333336,26.116666666666667,15.583333333333332,13.516666666666666,1.8,1.65,245.96666666666667,149.91666666666666,6.916666666666666,5.933333333333334,20.71666666666667,34.6,32.983333333333334,32.43333333333334,2.566666666666667,0.65,191.66666666666669,109.1,437.6333333333333,259.06666666666666,1.8833333333333333,1.6666666666666665,68.13333333333334,55.41666666666667,0.5548961424332344,0.5175494575622207,8.758456973293768,5.740268028079131,61.06666666666667,52.233333333333334,0.5665938864628821,0.3966177409061902,5.811015664477009,3.363823227132579,7.166484716157205,4.959795788130185,1,0,0,0,0,0,0,0,0,0,6.69,3.23,20.683333333333334,12.5,0.5666666666666667,0.3833333333333333,0.9166666666666667,1.1333333333333333,32.85,22.96666666666667,21.016666666666666,11.133333333333333,1.8166666666666664,0.8166666666666667,241.61666666666667,133.68333333333334,5.55,4.95,15.1,27.666666666666664,34.65,30.25,1.4,0.8833333333333333,157.1,97.68333333333334,398.66666666666663,231.36666666666667,1.4833333333333334,1.5166666666666666,46.983333333333334,42.666666666666664,0.6397767630644342,0.48476052249637147,7.355149670218164,5.820754716981131,67.5,45.93333333333334,0.4098765432098765,0.3287373004354136,4.533910533910534,3.229201101928375,5.906172839506172,5.037010159651669,1,0,0,0,0,0,0,0,0,0,18.88,5.21
10-01,NORTH-CAROLINA,FLORIDA-STATE,37,35,330,-400,10.0,73,19.45,18.383333333333333,0.6333333333333333,0.55,0.35,0.6,25.96666666666667,24.8,17.8,14.2,2.1833333333333336,0.7166666666666667,244.1,140.96666666666667,4.933333333333334,6.433333333333334,22.166666666666664,33.266666666666666,29.883333333333333,37.85,2.033333333333333,1.8166666666666667,155.85,199.15,399.95,340.1166666666667,1.0333333333333332,1.15,39.7,54.88333333333333,0.6854942233632862,0.5725806451612903,9.400513478818997,5.684139784946236,55.85,49.6,0.5956430916144434,0.44690860215053757,5.215281650864473,5.261558784676354,7.161145926589078,6.857190860215054,1,0,0,0,0,0,0,0,0,0,12.73,1.09,19.8,16.03333333333333,0.5,0.3333333333333333,0.4333333333333333,0.9666666666666666,25.6,24.3,15.4,13.366666666666665,1.35,1.1333333333333333,200.4,166.55,5.983333333333333,5.266666666666667,22.666666666666664,30.433333333333334,33.85,31.7,2.216666666666667,1.7333333333333334,191.43333333333334,152.73333333333335,391.83333333333337,319.2833333333333,0.9333333333333333,1.35,52.91666666666667,46.41666666666667,0.6015625,0.5500685871056241,7.828125,6.8539094650205765,59.45,48.6,0.511914774320157,0.46639231824417005,5.65534219596258,4.818086225026288,6.590972806279788,6.569615912208504,1,0,0,0,0,0,0,0,0,0,13.59,1.97
10-01,NAVY,AIR-FORCE,14,28,240,-280,7.0,49,20.2,18.0,1.0,1.1,0.1,0.45,9.7,24.65,5.2,16.4,0.35,0.85,96.5,182.2,2.8,4.95,20.4,30.65,54.25,37.65,3.55,1.4,297.1,154.0,393.6,336.2,1.05,1.55,28.05,39.3,0.5360824742268042,0.665314401622718,9.948453608247423,7.391480730223123,63.95,49.3,0.47928068803752927,0.41379310344827586,5.476497695852535,4.090305444887118,6.15480844409695,6.8194726166328605,0,1,0,0,0,0,0,0,0,0,11.14,-1.55,22.5,15.2,0.4,0.5,0.45,0.65,11.55,32.55,5.1,17.05,0.8,1.3,110.95,233.55,4.4,5.75,21.25,35.65,62.95,28.75,3.35,1.2,328.95,89.6,439.95,323.2,0.8,1.15,43.15,38.7,0.4415584415584415,0.5238095238095238,9.606060606060606,7.175115207373273,74.5,65.1,0.4785234899328859,0.32642089093702,5.225575853852264,3.1165217391304347,5.905369127516779,4.964669738863288,0,0,0,0,0,0,1,0,0,0,0.36,-3.14
10-01,RICE,SOUTHERN-MISSISSIPPI,28,44,1400,-4000,26.0,59,18.733333333333334,17.15,0.9666666666666668,0.5166666666666666,0.8166666666666667,0.1,27.883333333333333,21.15,16.1,13.033333333333333,1.1,1.8166666666666667,183.4,217.43333333333334,6.166666666666666,5.2,31.316666666666663,21.21666666666667,36.65,33.75,1.65,2.2333333333333334,147.96666666666667,168.06666666666666,331.31666666666666,385.45,1.7333333333333334,0.5666666666666667,51.93333333333334,45.7,0.5774058577405858,0.6162332545311269,6.577405857740586,10.280535855003942,64.53333333333333,42.3,0.32877066115702486,0.7403467297084318,4.037289677125966,4.979753086419753,5.1340392561983474,9.112293144208039,0,0,0,0,1,0,0,0,0,0,-11.63,-7.05,18.883333333333333,14.316666666666666,0.8666666666666667,0.7333333333333334,0.8666666666666667,0.95,30.116666666666667,26.633333333333333,18.21666666666667,14.2,2.2,1.3333333333333335,237.6,168.96666666666667,6.033333333333333,5.183333333333334,19.96666666666667,31.866666666666667,32.45,28.55,1.5166666666666668,0.8833333333333333,161.4,123.61666666666667,399.0,292.5833333333333,1.7333333333333334,1.6833333333333333,53.66666666666667,49.68333333333334,0.6048699501936913,0.5331664580725908,7.889319313779745,6.344180225281602,62.56666666666667,53.266666666666666,0.5093233883857219,0.37484355444305384,4.973805855161787,4.329830706363106,6.377197655833777,5.4928035043804755,0,0,0,0,1,0,0,0,0,0,2.13,-6.22
10-01,WYOMING,COLORADO-STATE,38,17,180,-210,5.0,54,16.883333333333333,18.666666666666668,0.8166666666666667,0.2833333333333333,1.0333333333333334,0.95,22.766666666666666,23.483333333333334,13.733333333333334,14.333333333333332,1.1,1.7,168.31666666666666,203.7,4.9,4.816666666666666,28.666666666666664,18.25,33.483333333333334,35.85,1.0,1.7166666666666668,131.53333333333333,175.01666666666665,299.85,378.7166666666667,1.9,1.2333333333333334,46.06666666666666,49.4,0.6032210834553441,0.6103619588360538,7.39311859443631,8.674237047551454,56.25,46.96666666666667,0.3244444444444444,0.6103619588360538,3.928322548531608,4.881915388191538,5.330666666666667,8.063520227111427,0,0,0,0,0,0,1,0,0,0,-17.03,-3.53,18.183333333333334,16.816666666666666,0.7833333333333333,0.41666666666666663,0.9333333333333333,0.55,24.55,21.03333333333333,13.233333333333334,13.0,1.15,0.7,163.41666666666666,163.96666666666667,5.0,5.783333333333333,23.6,21.3,35.43333333333334,36.25,1.25,1.9166666666666665,157.06666666666666,168.7,320.48333333333335,332.5,1.7166666666666668,1.0166666666666666,46.9,47.06666666666666,0.5390359809911744,0.6180665610142632,6.656483367277664,7.795562599049129,59.983333333333334,42.06666666666666,0.3550986385106974,0.561014263074485,4.432737535277516,4.653793103448275,5.342873020283412,7.904120443740096,0,0,0,0,0,0,1,0,0,0,-5.09,-5.78
