date,away,home,away_score,home_score,away_ml,home_ml,spread,o/u,a_first_downs,a_opponents_first_downs,a_fumbles_lost,a_opponents_fumbles_lost,a_interceptions,a_opponents_interceptions,a_pass_attempts,a_opponents_pass_attempts,a_pass_completions,a_opponents_pass_completions,a_pass_touchdowns,a_opponents_pass_touchdowns,a_pass_yards,a_opponents_pass_yards,a_penalties,a_opponents_penalties,a_points_against_per_game,a_points_per_game,a_rush_attempts,a_opponents_rush_attempts,a_rush_touchdowns,a_opponents_rush_touchdowns,a_rush_yards,a_opponents_rush_yards,a_yards,a_opponents_yards,a_turnovers,a_opponents_turnovers,a_yards_from_penalties,a_opponents_yards_from_penalties,a_pass_completion_percentage,a_opponents_pass_completion_percentage,a_pass_yards_per_attempt,a_opponents_pass_yards_per_attempt,a_plays,a_opponents_plays,a_points_per_play,a_opponents_points_per_play,a_rush_yards_per_attempt,a_opponents_rush_yards_per_attempt,a_yards_per_play,a_opponents_yards_per_play,a_acc,a_american,a_big-12,a_big-ten,a_cusa,a_mac,a_mwc,a_pac-12,a_sec,a_sun-belt,a_simple_rating_system,a_strength_of_schedule,h_first_downs,h_opponents_first_downs,h_fumbles_lost,h_opponents_fumbles_lost,h_interceptions,h_opponents_interceptions,h_pass_attempts,h_opponents_pass_attempts,h_pass_completions,h_opponents_pass_completions,h_pass_touchdowns,h_opponents_pass_touchdowns,h_pass_yards,h_opponents_pass_yards,h_penalties,h_opponents_penalties,h_points_against_per_game,h_points_per_game,h_rush_attempts,h_opponents_rush_attempts,h_rush_touchdowns,h_opponents_rush_touchdowns,h_rush_yards,h_opponents_rush_yards,h_yards,h_opponents_yards,h_turnovers,h_opponents_turnovers,h_yards_from_penalties,h_opponents_yards_from_penalties,h_pass_completion_percentage,h_opponents_pass_completion_percentage,h_pass_yards_per_attempt,h_opponents_pass_yards_per_attempt,h_plays,h_opponents_plays,h_points_per_play,h_opponents_points_per_play,h_rush_yards_per_attempt,h_opponents_rush_yards_per_attempt,h_yards_per_play,h_opponents_yards_per_play,h_acc,h_american,h_big-12,h_big-ten,h_cusa,h_mac,h_mwc,h_pac-12,h_sec,h_sun-belt,h_simple_rating_system,h_strength_of_schedule
11-01,TEMPLE,CENTRAL-FLORIDA,40,52,300,-400,10.0,60,11.625892857142858,11.948214285714286,0.26259920634920636,0.4563492063492064,0.8304563492063491,0.47232142857142856,20.891071428571426,17.58730158730159,11.879265873015873,9.595833333333333,1.0362103174603174,0.8020833333333334,147.33412698412698,111.94126984126984,4.434920634920635,4.134623015873015,14.366071428571429,14.700000000000001,20.447321428571428,24.514285714285712,0.631547619047619,0.8690476190476191,75.80317460317461,105.3640873015873,223.13730158730158,217.35535714285714,1.0930555555555554,0.9286706349206348,39.97013888888889,36.746428571428574,0.5686288476697914,0.5456114620938628,7.052492615703147,6.364891696750902,41.33839285714285,35.17460317460318,0.3556016328646408,0.40842170577617326,3.7072422844223207,4.298068829318829,5.397822367173758,6.179326489169674,0,1,0,0,0,0,0,0,0,0,-0.81,-1.57,14.924999999999999,13.7625,0.26666666666666666,0.8222222222222222,0.35416666666666663,0.8375,18.780555555555555,23.508333333333336,12.553472222222222,12.900694444444445,1.5694444444444444,0.9944444444444445,182.18611111111113,172.85347222222222,5.611805555555556,4.966666666666667,14.122916666666667,28.040277777777778,24.75138888888889,23.458333333333332,1.7409722222222221,0.6534722222222222,130.45486111111111,92.95555555555556,312.5909722222222,265.80902777777777,0.6208333333333333,1.7097222222222221,46.230555555555554,43.06805555555555,0.6684292264457921,0.5487711213517665,9.700783907705961,7.352859506085312,43.53194444444445,47.01666666666667,0.6441310659477395,0.30038107054236085,5.27060771000505,3.9625814091178215,7.180726158950961,5.653506439796762,0,1,0,0,0,0,0,0,0,0,16.9,-0.8
11-02,PITTSBURGH,VIRGINIA,23,13,230,-280,7.0,44,12.14751984126984,12.24890873015873,0.3551587301587301,0.37430555555555556,0.35317460317460314,0.42867063492063495,16.88799603174603,19.873809523809523,10.189583333333333,11.298115079365079,0.6462301587301587,1.3149801587301586,121.54702380952381,159.27450396825395,2.297420634920635,2.7518849206349207,16.86984126984127,16.096825396825395,23.368353174603172,19.869742063492065,1.2057539682539682,0.7523809523809524,110.98144841269841,89.91081349206348,232.5284722222222,249.13531746031748,0.6583333333333333,0.7529761904761905,23.781944444444445,22.304365079365077,0.6033624897932809,0.5684926720178907,7.197243745263789,8.014291561838585,40.2563492063492,39.74761904761905,0.3998580525599827,0.42442394473064177,4.74921992078216,4.525011608342028,5.7761937385407025,6.267930593826126,1,0,0,0,0,0,0,0,0,0,1.21,4.13,11.205357142857142,10.68531746031746,0.3003968253968254,0.17182539682539683,0.4799603174603175,0.6314484126984127,22.364781746031746,15.713194444444445,13.133234126984128,8.500396825396825,1.1782738095238094,0.8688492063492064,142.66696428571427,106.05019841269842,2.5621031746031746,2.9326388888888886,15.924107142857142,13.859623015873016,18.746230158730157,23.398214285714285,0.49871031746031746,1.024702380952381,64.18878968253968,105.5625992063492,206.85575396825396,211.61279761904763,0.8303571428571429,0.8032738095238094,23.604960317460318,25.03938492063492,0.5872283609167972,0.5409719109281579,6.379090388889135,6.749117678626672,41.1110119047619,31.42638888888889,0.33712677878083686,0.5067113246500704,3.4240905578899463,4.51156647756663,5.031638589861462,6.733602080952592,1,0,0,0,0,0,0,0,0,0,-0.06,3.55
11-02,WESTERN-KENTUCKY,MIDDLE-TENNESSEE-STATE,10,29,350,-450,12.5,53,13.832638888888889,11.685416666666667,0.5069444444444444,0.2388888888888889,0.49375,0.4048611111111111,25.834027777777777,17.991666666666667,16.730555555555554,10.80486111111111,1.0909722222222222,0.6743055555555555,185.39583333333334,124.74652777777779,3.4006944444444445,3.5854166666666667,17.405555555555555,14.846527777777778,19.139583333333334,23.417361111111113,0.8076388888888889,1.2854166666666667,48.35972222222222,105.84444444444445,233.75555555555556,230.64097222222222,1.0006944444444446,0.6437499999999999,28.974305555555556,36.833333333333336,0.647616999543023,0.6005480932530491,7.1764199887099815,6.933572641655087,44.97361111111111,35.983333333333334,0.3301164262993731,0.4837115948741701,2.5266862595696815,4.519913407075709,5.197615885858991,6.409661108537903,0,0,0,0,1,0,0,0,0,0,-10.99,-9.61,12.637003968253968,11.60138888888889,0.2628968253968254,0.39424603174603173,0.7361111111111112,0.4388888888888889,20.89781746031746,19.84206349206349,12.862698412698412,12.525694444444444,1.08015873015873,0.8613095238095237,147.48015873015873,138.78680555555556,3.650892857142857,3.575595238095238,13.803571428571429,16.719444444444445,19.62579365079365,22.39484126984127,0.823015873015873,0.7634920634920634,87.5609126984127,84.43134920634921,234.99107142857144,223.26815476190478,0.9990079365079365,0.7831349206349207,34.864980158730155,36.013194444444444,0.6155043911701875,0.6312697492100315,7.057203892713032,6.994575216991321,40.52361111111111,39.68412698412698,0.41258525550947667,0.34783608655653775,4.461522130335442,3.7701249224771867,5.798867992890683,5.626132454701812,0,0,0,0,1,0,0,0,0,0,-6.48,-6.86
11-02,COLORADO,ARIZONA,34,42,140,-160,3.5,58,13.186507936507937,13.980357142857143,0.2,0.26458333333333334,0.41438492063492066,0.4382936507936508,20.364583333333336,21.20873015873016,12.152579365079365,12.11220238095238,0.9565476190476191,0.9346230158730158,155.40595238095236,148.59265873015872,3.722718253968254,3.2229166666666664,17.44672619047619,15.85972222222222,23.71984126984127,23.592857142857145,0.7806547619047619,1.1183531746031745,96.54771825396826,115.0078373015873,251.95367063492063,263.55049603174604,0.6143849206349206,0.7028769841269841,33.669940476190476,30.355059523809523,0.596750700280112,0.5710951240504434,7.631187431494335,7.006202522171911,44.08442460317461,42.41746031746032,0.3597579500012376,0.4113100138457509,4.070335764713755,4.874688835065765,5.7152536956732085,6.2132549676308795,0,0,0,0,0,0,0,1,0,0,-2.61,-0.36,13.668936011904762,13.774441964285714,0.35925099206349204,0.38444940476190476,0.5807539682539682,0.8148809523809524,13.795882936507937,22.311309523809523,8.413578869047619,13.531857638888889,0.9573536706349206,1.106361607142857,104.41123511904762,157.92806299603177,3.402405753968254,4.601078869047619,18.484883432539682,23.692745535714284,27.03810763888889,21.941331845238096,1.9841269841269842,1.2642733134920634,174.8461185515873,100.88343253968253,279.2573536706349,258.8114955357143,0.9400049603174603,1.149330357142857,34.809883432539685,42.2219246031746,0.6098615730337078,0.6065021698725644,7.568289438202247,7.078386090583288,40.833990575396825,44.62261904761905,0.5802211638357375,0.41424918185132814,6.466655170057326,4.597871872649205,6.838845523927124,5.800006836432517,0,0,0,0,0,0,0,1,0,0,3.17,-0.98
11-03,HOUSTON,SOUTHERN-METHODIST,31,45,-650,450,-14.0,71,13.411210317460316,13.868948412698414,0.4626984126984127,0.3251984126984127,0.655952380952381,0.7413690476190476,20.570932539682538,22.865376984126982,14.056845238095239,14.38809523809524,1.0534722222222221,0.4875992063492064,166.33492063492065,159.2671626984127,3.4291666666666667,3.934722222222222,14.980059523809524,18.94781746031746,22.538789682539683,23.584623015873014,1.3068452380952382,1.0658730158730159,104.70416666666668,92.88184523809524,271.0890873015873,252.14900793650793,1.1186507936507937,1.0665674603174604,31.038888888888888,33.24761904761905,0.6833353427696464,0.6292524828295364,8.085920281642595,6.965429120585901,43.10972222222222,45.730753968253964,0.43952538971708405,0.32757079697851904,4.6455097252972175,3.938237434432746,6.288351520897674,5.513773250087859,0,1,0,0,0,0,0,0,0,0,2.63,-0.7,13.493055555555555,14.259027777777778,0.25625,0.5215277777777778,0.6006944444444444,0.6381944444444445,23.263194444444444,19.897916666666667,13.2375,12.602777777777778,1.5805555555555557,1.1791666666666667,180.70347222222225,168.02708333333334,3.9208333333333334,4.304861111111111,21.20277777777778,21.16736111111111,21.483333333333334,25.363194444444446,1.0180555555555555,1.30625,95.37569444444445,118.83680555555554,276.07916666666665,286.8638888888889,0.8569444444444444,1.2097222222222221,36.47638888888889,39.34930555555556,0.5690319114003404,0.6333717237287544,7.767784112958597,8.444456077897602,44.74652777777778,39.795833333333334,0.4730503608287421,0.5327888877255436,4.4395202999741405,4.685403718204966,6.169845580817878,7.2083900464174775,0,1,0,0,0,0,0,0,0,0,0.71,-0.76
11-03,IOWA,PURDUE,36,38,100,-120,1.0,52,10.684325396825397,10.696825396825398,0.5009920634920635,0.283531746031746,0.4080357142857143,0.8905753968253969,17.61875,20.043353174603173,9.207440476190477,10.991269841269842,1.1504960317460318,0.8262896825396825,112.31121031746032,121.65049603174604,3.0093253968253966,3.5779761904761904,12.15595238095238,16.224603174603175,21.94781746031746,20.36656746031746,0.6515873015873016,0.5460317460317461,82.41170634920634,81.80238095238094,194.77291666666667,203.50287698412697,0.9090277777777778,1.1741071428571428,22.637400793650794,31.522817460317462,0.5225932870487678,0.548374802635161,6.374527722878202,6.069368482010722,39.56656746031746,40.086706349206345,0.41005839566132024,0.30324148547048313,3.7548930092119654,4.016503080932317,4.922663985497617,5.076567658399204,0,0,0,1,0,0,0,0,0,0,14.66,8.74,12.11783234126984,11.534164186507937,0.25017361111111114,0.4625,0.5890500992063492,0.41104910714285714,22.41830357142857,20.38654513888889,13.334920634920636,11.644580853174604,1.083358134920635,0.9436135912698413,147.14778025793652,145.71413690476192,3.2734375,3.928794642857143,11.887413194444445,13.93467261904762,18.35219494047619,21.48552827380952,0.5435887896825397,0.40224454365079365,81.46968005952381,74.22335069444443,228.66746031746032,219.98748759920636,0.8392237103174603,0.8735491071428572,28.118204365079364,34.61236359126984,0.5948229130020157,0.5711895161167685,6.563733950211638,7.147564038538392,40.77049851190476,40.77309027777778,0.34178322874758993,0.2915504592234291,4.439233580711403,3.454574155615312,5.608650094153023,5.39540873896194,0,0,0,1,0,0,0,0,0,0,9.74,6.21
11-03,TEXAS-STATE,GEORGIA-STATE,40,31,225,-275,7.0,53,10.931150793650794,12.29404761904762,0.6743055555555555,0.4267857142857143,0.40307539682539684,0.14375000000000002,17.28313492063492,21.164880952380955,9.827976190476189,12.659325396825398,0.7982142857142858,0.9135912698412698,112.86626984126984,170.09930555555556,2.9977182539682543,4.178769841269841,18.539880952380955,10.800198412698414,23.96309523809524,21.93740079365079,0.6194444444444445,0.9885912698412699,85.34672619047619,85.25178571428572,198.21299603174603,255.35109126984128,1.0773809523809523,0.5705357142857144,25.47609126984127,37.96121031746032,0.568645459033143,0.5981288260164431,6.530428094183016,8.03686568983135,41.24623015873016,42.32976190476191,0.26184692203712706,0.43798689428241977,3.5615902429330815,3.8861388601223723,4.80560272463573,6.032424464006149,0,0,0,0,0,0,0,0,0,1,-19.31,-7.31,12.415277777777778,11.510416666666666,0.6284722222222222,0.3861111111111111,0.40069444444444446,0.4076388888888889,20.052083333333332,19.0625,12.680555555555557,12.159722222222223,0.8055555555555556,1.0993055555555555,161.33124999999998,150.2861111111111,3.247916666666667,3.3659722222222226,16.55902777777778,13.729166666666668,21.96597222222222,21.351388888888888,0.8618055555555555,0.9138888888888889,86.14236111111111,95.52986111111112,247.47361111111113,245.81597222222223,1.0291666666666668,0.79375,31.347916666666666,28.481944444444444,0.6323809523809525,0.6378870673952641,8.04561038961039,7.883861566484517,42.01805555555555,38.125,0.32674445509536254,0.4343351548269581,3.9216275173089694,4.474175502504392,5.889696889564672,6.447632058287796,0,0,0,0,0,0,0,0,0,1,-10.66,-9.25
11-03,SYRACUSE,WAKE-FOREST,41,24,-250,200,-6.5,77,14.705456349206347,12.201884920634921,0.3645833333333333,0.3682539682539682,0.6672619047619048,0.23680555555555555,26.596130952380953,19.76359126984127,15.891765873015872,11.955654761904762,1.1030753968253968,1.0411706349206349,187.23482142857142,161.78640873015874,3.832638888888889,4.013988095238095,19.598908730158733,17.93938492063492,23.117361111111112,21.51577380952381,0.897718253968254,1.3142857142857143,88.81150793650794,106.20892857142857,276.0463293650794,267.9953373015873,1.031845238095238,0.6050595238095238,30.076984126984126,37.08125,0.5975217185337705,0.6049333139240125,7.039927039154907,8.186083516968933,49.71349206349207,39.52718253968254,0.36085545746260317,0.4958336888920123,3.841766692558245,4.9363285518653255,5.552744695796548,6.780026302976151,1,0,0,0,0,0,0,0,0,0,1.96,5.8,13.746924603174604,14.563591269841272,0.25069444444444444,0.33670634920634923,0.2654761904761905,0.5511904761904762,18.87281746031746,24.549107142857146,11.787400793650795,13.954265873015874,1.4194444444444445,0.8546626984126984,157.84285714285716,166.10545634920635,2.9389880952380953,2.8413690476190476,17.28353174603175,21.903869047619047,24.80386904761905,24.092559523809523,1.209126984126984,1.2375992063492063,122.86865079365079,108.24136904761906,280.7115079365079,274.3468253968254,0.516170634920635,0.8878968253968255,24.334623015873014,24.7875,0.624570275129049,0.5684225414721868,8.36350255995122,6.766252449940392,43.67668650793651,49.09821428571429,0.5015002464447226,0.3520195591117577,4.95360826803934,4.492730170102902,6.427033055392142,5.587714938069547,1,0,0,0,0,0,0,0,0,0,11.42,6.03
11-03,GEORGIA,KENTUCKY,34,17,-360,280,-9.5,47,11.798115079365079,9.524503968253969,0.4166666666666667,0.25109126984126984,0.39553571428571427,0.40049603174603177,12.151388888888889,16.722619047619048,7.385019841269841,9.598313492063493,0.8915674603174604,0.8657738095238096,99.45684523809524,104.57936507936509,3.734623015873016,2.935515873015873,11.246230158730159,19.242460317460317,25.577281746031744,20.482738095238098,1.4915674603174602,0.3603174603174603,143.44841269841268,80.1968253968254,242.90525793650795,184.77619047619046,0.8122023809523811,0.6515873015873016,30.337400793650794,24.05446428571429,0.6077510899204807,0.5739719038466102,8.184812958215634,6.253767115161008,37.72867063492063,33.445238095238096,0.5100222190084275,0.3362580384898317,5.608430720776979,3.915337149942363,6.438214065026756,5.524738378301416,0,0,0,0,0,0,0,0,1,0,22.47,7.01,11.041567460317461,12.238988095238096,0.3241071428571428,0.27688492063492065,0.32251984126984123,0.4044642857142857,15.659424603174603,18.706845238095237,9.414285714285715,11.859523809523811,0.4860119047619048,0.8174603174603176,115.69176587301587,140.87549603174602,3.1828373015873015,4.156746031746032,15.241865079365079,14.047420634920634,21.99623015873016,20.909325396825395,1.0649801587301588,1.0455357142857142,91.08670634920634,94.96468253968254,206.72847222222222,235.84017857142857,0.6966269841269841,0.7313492063492063,26.9468253968254,35.635218253968254,0.6011897597040172,0.6339670670591044,7.387995970781833,7.530692334208363,37.65565476190476,37.413690476190474,0.37304943238251803,0.40738737305438444,4.141014423467224,4.54173823102398,5.489971520329637,6.303579667488664,0,0,0,0,0,0,0,0,1,0,1.3,2.92
11-03,NAVY,CINCINNATI,0,42,375,-500,13.0,48,11.966170634920635,11.362599206349206,0.42450396825396824,0.4363095238095238,0.4833333333333334,0.3358134920634921,4.9836309523809526,15.71656746031746,2.0148809523809526,10.143849206349206,0.412202380952381,1.0827380952380952,44.56438492063492,137.27748015873016,2.388789682539682,2.8695436507936507,15.396825396825397,18.878273809523808,36.016269841269846,20.695039682539683,1.8686507936507937,1.0289682539682539,201.49980158730156,97.73779761904763,246.0641865079365,235.01527777777778,0.9078373015873016,0.7721230158730159,21.95059523809524,23.36994047619048,0.40429979098238283,0.6454239599048117,8.942151886135164,8.73457136905626,40.999900793650795,31.43313492063492,0.460446816799305,0.4898278659033095,5.594688247154614,4.722764445893215,6.001580046409326,7.4766732103293085,0,1,0,0,0,0,0,0,0,0,5.69,2.69,11.952480158730157,12.621230158730159,0.40069444444444446,0.25257936507936507,0.5573412698412699,0.30813492063492065,22.16279761904762,18.379166666666666,12.778968253968253,11.00327380952381,0.9993055555555556,1.134126984126984,135.3500992063492,144.78720238095238,4.439384920634921,4.203769841269842,17.67609126984127,12.638194444444444,18.95793650793651,24.093055555555555,0.48501984126984127,0.8029761904761905,79.86527777777778,99.2266865079365,215.265376984127,244.01388888888889,0.9080357142857143,0.5607142857142857,41.181448412698415,39.504265873015875,0.5765954494384536,0.5986818667616672,6.107085465150111,7.877789293001263,41.12073412698413,36.75833333333333,0.30734359959179436,0.4808730338655525,4.212762171892661,4.11847664067068,5.234959481009512,6.638328421370815,0,1,0,0,0,0,0,0,0,0,-9.59,-0.76
11-03,NEBRASKA,OHIO-STATE,31,36,650,-1000,17.5,75,12.173115079365079,13.66468253968254,0.18621031746031746,0.15248015873015872,0.7249007936507936,0.4955357142857143,21.849603174603175,18.578670634920634,13.216468253968255,11.720734126984127,1.1324404761904763,0.9108134920634922,162.6731150793651,141.71517857142857,3.7201388888888887,3.604563492063492,20.744146825396825,17.135218253968254,19.077380952380953,22.147321428571427,0.8754960317460319,1.627281746031746,84.3345238095238,118.72748015873016,247.0076388888889,260.44265873015877,0.9111111111111112,0.598015873015873,34.8327380952381,32.566765873015875,0.6048836744701331,0.630870440479941,7.445129038702531,7.6278427749862505,40.926984126984124,37.15734126984127,0.4186777652807943,0.5582785559050157,4.420655226209048,5.360805393177899,6.035324716878685,7.009184452644003,0,0,0,1,0,0,0,0,0,0,1.52,8.18,15.312996031746032,10.362103174603174,0.30238095238095236,0.4173611111111111,0.42678571428571427,0.4742063492063492,21.58065476190476,19.441071428571426,14.246031746031747,10.817361111111111,1.596329365079365,0.772718253968254,171.27261904761906,128.55009920634922,4.254761904761905,3.511309523809524,13.248313492063492,22.487301587301587,23.318650793650793,20.455257936507934,1.203670634920635,0.6891865079365079,128.73164682539684,66.53988095238095,300.00426587301587,195.03998015873015,0.7791666666666667,0.8915674603174603,40.56259920634921,33.39345238095238,0.6601297274436523,0.5564179500525602,7.936395857180291,6.612294989947237,44.89930555555556,38.88214285714285,0.5008385165217584,0.3407300245961034,5.520544390177493,3.2529475384234856,6.681712827424683,5.016183929865385,0,0,0,1,0,0,0,0,0,0,21.82,7.89
11-03,GEORGIA-TECH,NORTH-CAROLINA,38,28,-180,150,-4.0,64,12.576289682539683,10.59811507936508,0.4861111111111111,0.30059523809523814,0.25029761904761905,0.26607142857142857,5.637599206349206,17.18809523809524,2.0407738095238095,10.26279761904762,0.462202380952381,0.9373015873015873,43.797916666666666,118.27251984126984,2.4776785714285716,2.5217261904761905,15.68422619047619,17.921130952380953,35.25386904761905,19.220535714285713,1.8862103174603175,0.8587301587301587,191.2546626984127,87.07261904761904,235.00257936507938,205.39513888888888,0.7364087301587301,0.5666666666666667,21.854265873015873,24.5125,0.36199341862143,0.5970875467516276,7.768895067485526,6.88107193978852,40.891468253968256,34.37619047619048,0.438260882223074,0.4562525973126471,5.425068733309132,4.530186897074991,5.746983158088824,5.974924389342936,1,0,0,0,0,0,0,0,0,0,6.38,5.93,11.208035714285714,13.054861111111112,0.3400793650793651,0.41269841269841273,0.6640873015873016,0.3886904761904762,20.42529761904762,17.803472222222222,11.248809523809523,10.078670634920636,1.0695436507936509,1.155952380952381,136.67867063492065,132.55902777777777,4.267261904761905,2.8179563492063493,18.434226190476192,15.002777777777778,19.987996031746032,25.820436507936506,0.7847222222222222,0.9999007936507937,79.74930555555557,123.60972222222222,216.42797619047622,256.16875,1.0041666666666667,0.7513888888888889,38.246726190476195,25.233630952380953,0.5507292835390287,0.5661070216595434,6.691636674486491,7.445683972383664,40.41329365079365,35.606944444444444,0.37123373084646244,0.5177143525819269,3.989859985407909,4.787282437468782,5.355365936283343,7.194348012637984,1,0,0,0,0,0,0,0,0,0,-1.82,4.1
11-03,MISSOURI,FLORIDA,38,17,170,-200,5.0,59,13.04186507936508,12.125198412698413,0.40287698412698414,0.20307539682539683,0.55625,0.5455357142857142,18.961111111111112,20.293154761904763,10.908630952380951,12.129166666666666,1.7506944444444443,0.8550595238095238,171.10625000000002,151.90337301587303,4.434325396825397,3.4220238095238096,17.49265873015873,20.582142857142856,21.703373015873016,23.25952380952381,0.7932539682539682,1.0763888888888888,106.91428571428571,89.44484126984128,278.0705357142857,241.34821428571428,0.959126984126984,0.7486111111111111,36.323015873015876,28.1015873015873,0.5753160185844041,0.5976974407860967,9.024062408438324,7.485448901273497,40.66448412698413,40.586309523809526,0.5061454313024215,0.4309989978245459,4.926159893952553,3.845514723444911,6.838167056194468,5.946542494683581,0,0,0,0,0,0,0,0,1,0,4.28,1.44,10.261309523809524,10.15952380952381,0.47410714285714284,0.2964285714285714,0.4650793650793651,0.7385912698412699,16.354265873015873,14.28561507936508,9.389583333333334,7.95,0.692063492063492,0.8455357142857143,110.90684523809523,108.52172619047619,4.35515873015873,3.482738095238095,15.242361111111112,14.149603174603175,22.013690476190476,21.23988095238095,0.8007936507936507,0.8385912698412699,95.83293650793651,90.9263888888889,206.73978174603172,199.4481150793651,0.9391865079365079,0.9850198412698412,34.55119047619048,25.225496031746033,0.5741366446063415,0.5565038646101709,6.781523921601931,7.596573587316578,38.36795634920635,28.57123015873016,0.36878699104587215,0.5334863436551643,4.353333513596337,4.280927425758298,5.388344895526555,6.980732505086841,0,0,0,0,0,0,0,0,1,0,0.83,5.37
11-03,DUKE,MIAMI-FL,20,12,300,-400,9.5,50,13.789484126984128,10.5375,0.32628968253968255,0.15753968253968254,0.4767857142857143,0.6003968253968254,21.718948412698413,14.48501984126984,12.513194444444444,7.257043650793651,0.9182539682539683,0.7592261904761904,138.8219246031746,103.36775793650794,2.766865079365079,3.21875,14.34970238095238,16.719345238095237,23.916071428571428,23.5719246031746,0.9963293650793651,0.913095238095238,102.66716269841271,113.93621031746031,241.48908730158732,217.30396825396826,0.8530753968253968,0.7579365079365079,24.220833333333335,31.055654761904762,0.5761418189624852,0.5010033628064025,6.391742452963773,7.136183385955661,45.63501984126984,28.97003968253968,0.36637094267186376,0.4953290550582498,4.292810506317563,4.833555691168115,5.291749365762249,7.50098966502065,1,0,0,0,0,0,0,0,0,0,7.23,3.23,11.263095238095238,12.238095238095239,0.15317460317460316,0.5541666666666667,0.7295634920634921,0.7616071428571429,19.62579365079365,19.700099206349204,10.328174603174602,11.262103174603174,1.0824404761904762,0.8267857142857142,134.87996031746033,125.0922619047619,3.1445436507936506,3.51359126984127,12.698313492063491,15.812103174603175,18.964781746031747,25.138194444444444,0.8353174603174603,0.5556547619047619,93.70843253968255,91.45793650793651,228.63839285714283,216.55019841269842,0.8827380952380952,1.3157738095238094,27.67331349206349,31.143055555555556,0.526255130719615,0.5716774853079662,6.872586287077665,6.3498290335738785,38.5905753968254,39.40019841269841,0.40974002102865603,0.3222905976019378,4.941181701671331,3.6382062645771587,5.924721010403785,5.496170251338272,1,0,0,0,0,0,0,0,0,0,14.98,6.29
11-03,FLORIDA-STATE,NORTH-CAROLINA-STATE,28,47,300,-400,9.5,51,10.275892857142857,10.851785714285715,0.3871031746031746,0.25297619047619047,0.5744047619047619,0.43452380952380953,16.700992063492063,20.82628968253968,9.568055555555556,11.426388888888889,0.9027777777777778,0.992361111111111,121.89751984126983,130.4670634920635,4.2386904761904765,2.737599206349206,15.106746031746031,15.155952380952382,20.746726190476192,21.00972222222222,0.6862103174603175,0.9652777777777778,81.14900793650793,78.13373015873016,200.04652777777775,208.60079365079366,0.9615079365079365,0.6875,37.37380952380952,24.12063492063492,0.5729034250888053,0.5486521633504662,7.298819098760885,6.26453705776715,37.447718253968254,41.65257936507936,0.40472298680965263,0.36268452667330386,3.9114126822457163,3.718932089263286,5.342021813480699,5.008112266528208,1,0,0,0,0,0,0,0,0,0,8.07,5.76,13.87638888888889,12.750694444444445,0.27569444444444446,0.2722222222222222,0.37569444444444444,0.5541666666666667,23.090972222222224,22.306250000000002,14.80625,13.197916666666668,0.9145833333333333,1.1243055555555554,182.38125000000002,174.47222222222223,3.870833333333333,3.872916666666667,17.677083333333332,19.852777777777778,22.321527777777778,20.547916666666666,1.546527777777778,0.9229166666666666,97.3,74.55763888888889,279.68125,248.9798611111111,0.6513888888888889,0.826388888888889,36.66875,31.420833333333334,0.6412137980812607,0.5916690015877464,7.898378996120418,7.821674294075526,45.4125,44.612500000000004,0.4371654891886106,0.3962361072195759,4.359020626574993,3.628476798810369,6.1586842829617385,5.580943930761806,1,0,0,0,0,0,0,0,0,0,12.17,5.55
11-03,MEMPHIS,EAST-CAROLINA,59,41,-370,285,-10.5,67,15.290972222222221,15.186805555555555,0.28541666666666665,0.6229166666666667,0.5673611111111111,0.6124999999999999,22.55902777777778,22.08611111111111,13.449305555555556,13.320833333333333,1.6791666666666667,1.5576388888888888,190.02847222222223,178.49583333333334,5.082638888888889,4.98125,22.336805555555557,26.313194444444445,22.09444444444444,26.078472222222224,1.4986111111111111,1.3465277777777778,121.86805555555556,118.76597222222222,311.8965277777778,297.21180555555554,0.8027777777777777,1.2354166666666666,45.28472222222223,44.484027777777776,0.5961828536247499,0.6031316815494907,8.423610897337232,8.081813608351151,44.65347222222222,44.17222222222222,0.5892754389511827,0.5056753867438059,5.515778224792558,4.554176763507575,6.984821386914668,6.728477549993712,0,1,0,0,0,0,0,0,0,0,8.52,-0.79,14.636111111111111,14.686111111111112,0.55,0.15069444444444444,0.7868055555555555,0.3055555555555555,28.649305555555554,16.586111111111112,15.988194444444446,10.909027777777778,1.2048611111111112,1.4534722222222223,200.33055555555555,162.87291666666667,4.173611111111111,5.305555555555555,26.563194444444445,13.730555555555554,20.318749999999998,26.488194444444442,0.4229166666666667,1.7131944444444445,63.05972222222222,153.04166666666669,263.3902777777778,315.8645833333333,1.3868055555555556,0.45625,35.55833333333333,50.979166666666664,0.5580656890073932,0.6577206498074024,6.992509998788026,9.819837548149389,48.96805555555555,33.172222222222224,0.2803982187934311,0.8007662033160274,3.103523702108753,5.777731169546183,5.378818390674193,9.521960308156087,0,1,0,0,0,0,0,0,0,0,-12.37,-0.04
