date,away,home,away_score,home_score,away_ml,home_ml,spread,o/u,a_first_downs,a_opponents_first_downs,a_fumbles_lost,a_opponents_fumbles_lost,a_interceptions,a_opponents_interceptions,a_pass_attempts,a_opponents_pass_attempts,a_pass_completions,a_opponents_pass_completions,a_pass_touchdowns,a_opponents_pass_touchdowns,a_pass_yards,a_opponents_pass_yards,a_penalties,a_opponents_penalties,a_points_against_per_game,a_points_per_game,a_rush_attempts,a_opponents_rush_attempts,a_rush_touchdowns,a_opponents_rush_touchdowns,a_rush_yards,a_opponents_rush_yards,a_yards,a_opponents_yards,a_turnovers,a_opponents_turnovers,a_yards_from_penalties,a_opponents_yards_from_penalties,a_pass_completion_percentage,a_opponents_pass_completion_percentage,a_pass_yards_per_attempt,a_opponents_pass_yards_per_attempt,a_plays,a_opponents_plays,a_points_per_play,a_opponents_points_per_play,a_rush_yards_per_attempt,a_opponents_rush_yards_per_attempt,a_yards_per_play,a_opponents_yards_per_play,a_acc,a_american,a_big-12,a_big-ten,a_cusa,a_mac,a_mwc,a_pac-12,a_sec,a_sun-belt,a_simple_rating_system,a_strength_of_schedule,h_first_downs,h_opponents_first_downs,h_fumbles_lost,h_opponents_fumbles_lost,h_interceptions,h_opponents_interceptions,h_pass_attempts,h_opponents_pass_attempts,h_pass_completions,h_opponents_pass_completions,h_pass_touchdowns,h_opponents_pass_touchdowns,h_pass_yards,h_opponents_pass_yards,h_penalties,h_opponents_penalties,h_points_against_per_game,h_points_per_game,h_rush_attempts,h_opponents_rush_attempts,h_rush_touchdowns,h_opponents_rush_touchdowns,h_rush_yards,h_opponents_rush_yards,h_yards,h_opponents_yards,h_turnovers,h_opponents_turnovers,h_yards_from_penalties,h_opponents_yards_from_penalties,h_pass_completion_percentage,h_opponents_pass_completion_percentage,h_pass_yards_per_attempt,h_opponents_pass_yards_per_attempt,h_plays,h_opponents_plays,h_points_per_play,h_opponents_points_per_play,h_rush_yards_per_attempt,h_opponents_rush_yards_per_attempt,h_yards_per_play,h_opponents_yards_per_play,h_acc,h_american,h_big-12,h_big-ten,h_cusa,h_mac,h_mwc,h_pac-12,h_sec,h_sun-belt,h_simple_rating_system,h_strength_of_schedule
11-04,TEXAS-SAN-ANTONIO,FLORIDA-INTERNATIONAL,7,14,-280,230,-7.0,51.0,12.097916666666666,11.575694444444444,0.35138888888888886,0.4201388888888889,0.3847222222222222,0.45486111111111116,17.811805555555555,18.5625,10.113888888888889,9.485416666666666,1.113888888888889,0.8847222222222222,126.36041666666667,130.2263888888889,4.415972222222222,3.3763888888888887,15.413888888888888,17.707638888888887,24.545833333333334,21.81458333333333,1.0194444444444444,0.9729166666666668,104.53402777777778,93.89583333333333,230.89444444444445,224.12222222222223,0.7861111111111111,0.9249999999999999,35.31111111111111,30.939583333333335,0.567819408164061,0.5109988776655443,7.094194705446606,7.0155630377852605,42.357638888888886,37.125,0.41805065989015494,0.4151889263000374,4.258728003168676,4.304268933244199,5.451069759816379,6.036962214739993,0,0,0,0,1,0,0,0,0,0,-3.92,-5.07,12.17013888888889,14.0375,0.25625,0.4506944444444444,0.7402777777777777,0.43472222222222223,19.186805555555555,20.059722222222224,11.486805555555556,12.38888888888889,0.9916666666666667,1.1583333333333334,133.28125,150.41458333333333,3.3701388888888886,3.1993055555555556,20.30833333333333,15.933333333333334,22.631249999999998,22.302777777777777,0.8409722222222222,1.2201388888888889,97.44097222222221,116.11319444444445,230.72222222222223,266.52777777777777,0.9965277777777777,0.8854166666666666,31.498611111111114,28.884027777777778,0.598682543704079,0.6176002215606176,6.946505483368925,7.498338295367997,41.81805555555555,40.11944444444445,0.3810156431631738,0.5061967735235061,4.3055939120562154,5.206221198156682,5.5172871898767815,6.643356643356642,0,0,0,0,1,0,0,0,0,0,-12.82,-4.74
11-04,TEXAS-EL-PASO,MIDDLE-TENNESSEE-STATE,3,30,850,-1500,20.0,50.0,9.986309523809524,12.924702380952382,0.3740079365079365,0.2837301587301587,0.5058531746031746,0.346031746031746,16.131746031746033,16.969146825396827,8.927579365079366,10.293253968253968,0.9031746031746032,1.1847222222222222,103.31666666666666,121.1888888888889,3.2172619047619047,3.0612103174603176,20.024007936507935,14.201587301587303,19.287698412698415,23.41061507936508,0.9962301587301587,1.1251984126984127,101.31914682539683,122.68313492063493,204.63581349206348,243.87202380952382,0.8298611111111112,0.6297619047619047,28.03849206349206,25.74632936507937,0.5534168060612024,0.606586416757771,6.404555741414936,7.141719624201253,35.41944444444445,33.93829365079365,0.4009545469823095,0.5900122187209512,5.253044954222816,5.240491738671662,5.7774992437567905,7.185747943571725,0,0,0,0,1,0,0,0,0,0,-13.33,-7.25,13.616418650793651,13.79186507936508,0.31267361111111114,0.301500496031746,0.6813988095238095,0.4104290674603175,23.921217757936507,20.739955357142854,14.53891369047619,12.184561011904762,1.5737103174603175,0.9108258928571429,179.51635664682541,137.86810515873017,3.4103546626984125,3.5667162698412698,20.537264384920633,20.743675595238095,18.285255456349205,25.3031746031746,1.0045510912698412,1.6706473214285713,100.88576388888889,114.55895337301588,280.4521205357143,252.37705853174603,0.9440724206349207,0.7619295634920635,32.71124751984127,33.519903273809526,0.607783175488736,0.5874921523256024,7.504482358021511,6.647463930593674,42.20647321428571,41.47991071428571,0.491480903650034,0.49511351474166954,5.517328654758183,4.527453774857287,6.644765581616735,6.08432019707379,0,0,0,0,1,0,0,0,0,0,-5.53,-6.99
11-04,FLORIDA,MISSOURI,16,45,105,-125,1.5,61.0,10.382837301587303,9.079365079365079,0.3216269841269841,0.30029761904761904,0.695734126984127,0.6836309523809524,17.92142857142857,13.459424603174602,10.218849206349207,6.1201388888888895,0.7125992063492063,0.37628968253968254,114.7109126984127,84.14920634920635,4.494146825396825,2.7501984126984125,11.689980158730158,12.724503968253968,20.952380952380953,21.840873015873015,0.49156746031746035,0.9000992063492064,80.64751984126984,94.67996031746031,195.35843253968255,178.82916666666665,1.0173611111111112,0.9839285714285715,35.92113095238095,21.457638888888887,0.5702028253841726,0.45471029180886124,6.4007683450688635,6.25206565883645,38.87380952380953,26.918849206349204,0.327328453890284,0.4342674558306492,3.8490861742424243,4.334989734551863,5.025451195361467,6.643269379602126,0,0,0,0,0,0,0,0,1,0,10.98,4.75,16.15416666666667,14.625,0.6333333333333334,0.2,0.525,0.7791666666666667,24.599999999999998,23.958333333333332,14.65,13.116666666666667,1.6458333333333335,0.7708333333333333,200.75,157.8875,4.825,3.8708333333333336,18.65,21.933333333333334,25.57916666666667,27.991666666666667,1.225,1.3624999999999998,127.44166666666666,137.2125,328.19166666666666,295.1,1.1583333333333332,0.9791666666666666,41.825,33.34166666666667,0.5955284552845529,0.5474782608695653,8.160569105691058,6.590086956521739,50.17916666666667,47.916666666666664,0.4371003902682056,0.3892173913043478,4.982244665254927,4.901905328966954,6.540396911068671,6.158608695652175,0,0,0,0,0,0,0,0,1,0,-2.5,2.58
11-04,LOUISIANA-STATE,ALABAMA,10,24,775,-1100,20.5,45.0,11.884623015873016,9.759821428571428,0.4130952380952381,0.35119047619047616,0.3014880952380952,0.614484126984127,13.693154761904763,17.9578373015873,8.086805555555555,9.464484126984127,0.6593253968253968,0.41250000000000003,112.31994047619048,114.86914682539683,3.071031746031746,3.098710317460317,9.951984126984128,17.389186507936508,23.636210317460318,20.555059523809522,1.4078373015873016,0.4620039682539683,147.14484126984127,72.48581349206349,259.4637896825397,187.3049603174603,0.7145833333333332,0.9156746031746031,27.730059523809523,25.294146825396822,0.5905728589333971,0.5270391956467696,8.20263426720859,6.396602491506229,37.32936507936508,35.9156746031746,0.46583129584352073,0.27709305858630506,6.225399050589079,3.5264219696421244,6.950661741256511,5.215131342706406,0,0,0,0,0,0,0,0,1,0,15.93,5.85,23.75,11.25,0.6,0.7,0.8,0.8,28.9,26.9,17.85,13.35,1.6,0.75,202.9,132.45,5.35,4.45,12.5,35.9,44.55,30.35,2.6,0.4,256.5,85.2,459.4,217.65,1.4,1.45,39.5,28.2,0.6176470588235294,0.4962825278810409,7.020761245674741,4.9237918215613385,73.44999999999999,53.8,0.4887678692988428,0.23234200743494424,5.757575757575758,2.8072487644151565,6.254594962559565,4.045539033457249,0,0,0,0,0,0,0,0,1,0,25.62,7.29
11-04,PENN-STATE,MICHIGAN-STATE,24,27,-400,300,-10.0,46.0,12.186805555555555,12.429861111111112,0.45069444444444445,0.5930555555555556,0.3194444444444444,0.3611111111111111,17.075,20.83402777777778,9.936111111111112,13.609027777777778,1.2444444444444445,0.9861111111111112,153.0125,139.73055555555555,3.1881944444444446,4.575694444444444,16.238194444444446,22.895833333333336,22.911805555555553,23.8875,1.4652777777777777,0.9236111111111112,99.52430555555556,94.80625,252.53680555555556,234.53680555555553,0.7201388888888889,0.9541666666666667,28.507638888888888,39.358333333333334,0.5819098747356435,0.6532115596146794,8.961200585651538,6.706843105229825,39.98680555555555,41.66805555555556,0.5725847067609109,0.3897036765441152,4.343800200042434,3.9688644688644694,6.315503377850334,5.628695710142994,0,0,0,1,0,0,0,0,0,0,15.72,5.44,12.204414682539683,11.20248015873016,0.37450396825396826,0.26473214285714286,0.5140252976190476,0.35240575396825397,19.26779513888889,17.27770337301587,11.399590773809525,10.601884920634921,1.0594742063492064,0.9919890873015873,140.85026041666669,127.91354166666666,3.800979662698413,2.256113591269841,16.46299603174603,14.190587797619049,22.009114583333332,21.267881944444444,0.6137400793650793,1.0254464285714286,93.6353794642857,84.33795882936508,234.4856398809524,212.20150049603174,0.8885292658730158,0.6171378968253969,35.804055059523805,20.932986111111113,0.5916396085611954,0.6136165607052168,7.3101389858761525,7.40338799116326,41.27690972222222,34.55540674603174,0.3437899758755262,0.4764231586895327,4.254391021035995,3.9655081333285134,5.68079445527659,6.140905880681044,0,0,0,1,0,0,0,0,0,0,-1.79,4.29
11-04,OREGON-STATE,CALIFORNIA,23,37,215,-265,7.0,54.0,10.93640873015873,12.79623015873016,0.49970238095238095,0.5549603174603175,0.5360119047619047,0.37450396825396826,16.80892857142857,19.52688492063492,9.270436507936509,10.805654761904762,0.5504960317460318,0.7676587301587302,99.9375992063492,118.89206349206349,4.559722222222222,3.521230158730159,16.886309523809523,14.529464285714285,21.9405753968254,23.042361111111113,1.1821428571428572,1.0811507936507936,109.70019841269841,117.86071428571428,209.63779761904763,236.75277777777777,1.0357142857142858,0.9294642857142857,40.44007936507936,33.24523809523809,0.5515185854078876,0.5533731983274992,5.945506805009621,6.088634412262296,38.74950396825397,39.05376984126984,0.3749587168294525,0.43238615868435354,4.999877916992598,5.114958216190849,5.410076933908525,6.062225970502614,0,0,0,0,0,0,0,1,0,0,1.53,5.11,15.88359375,15.285057043650793,0.15049603174603174,0.3658110119047619,0.5805059523809524,0.46653025793650793,29.719841269841268,18.359027777777776,18.12279265873016,11.309982638888888,1.819655257936508,1.4561135912698413,205.92141617063493,146.7984126984127,4.026240079365079,4.969308035714286,24.47222222222222,20.753050595238097,19.29140625,25.92924107142857,0.6887400793650794,1.4495411706349208,82.67459077380953,152.1438740079365,288.62219742063496,298.9422867063492,0.7310019841269841,0.8323412698412699,40.73185763888889,42.90854414682539,0.6097876665687505,0.6160447478912131,6.92875221980399,7.995979660540693,49.01124751984127,36.71805555555555,0.42343444914020234,0.6664901463857473,4.285565795588879,5.867656272268756,5.88889718230069,8.141560934620852,0,0,0,0,0,0,0,1,0,0,2.42,5.92
11-04,STANFORD,WASHINGTON-STATE,21,24,-125,105,-2.0,56.0,10.255257936507936,11.404265873015873,0.36279761904761904,0.40515873015873016,0.43353174603174605,0.6517857142857143,14.521527777777777,18.653670634920637,8.338392857142857,10.25734126984127,0.7202380952380952,0.7040674603174603,92.82400793650793,122.02073412698412,3.8749007936507938,3.908234126984127,11.35813492063492,14.895337301587302,22.623214285714287,20.95892857142857,0.7816468253968254,0.758829365079365,113.96805555555555,86.58343253968255,206.7920634920635,208.60416666666666,0.796329365079365,1.0069444444444444,33.433234126984125,33.86517857142857,0.574209062899226,0.5498832626882023,6.392165435826667,6.541379255327635,37.14474206349206,37.307341269841274,0.40100796166861197,0.3044477181711331,5.0376597293481025,4.13110012969432,5.567196109171811,5.5915045019651215,0,0,0,0,0,0,0,1,0,0,12.54,5.23,15.320089285714285,11.111160714285715,0.2214657738095238,0.5343625992063492,0.7075644841269841,0.5132564484126985,31.274441964285714,18.53436259920635,21.81293402777778,11.478782242063492,1.765562996031746,0.8768229166666667,221.36758432539682,154.32557043650792,4.451016865079366,3.9354786706349207,16.886049107142856,21.681361607142858,15.274739583333332,18.946837797619047,1.0340401785714286,1.0532738095238097,65.15372023809525,87.55358382936508,286.52130456349204,241.879154265873,0.929030257936508,1.0976190476190477,38.303484623015876,38.250347222222224,0.6974683689860034,0.6193243593148986,7.078226514103453,8.326456850645418,46.54918154761904,37.0687251984127,0.46577320774078884,0.4555335803095253,4.2654553868261145,4.6210130030441015,6.1552382885698105,6.525154371271187,0,0,0,0,0,0,0,1,0,0,9.03,3.18
11-04,ARIZONA,SOUTHERN-CALIFORNIA,35,49,200,-250,6.5,75.0,11.553174603174604,15.345833333333333,0.5440476190476191,0.2528769841269841,0.5840277777777778,0.6669642857142857,14.196428571428571,24.495932539682542,7.420833333333333,16.254662698412698,0.7201388888888889,1.6402777777777777,111.20138888888889,184.94186507936507,3.4169642857142857,4.86031746031746,22.42251984126984,17.229861111111113,24.363789682539682,22.56140873015873,1.446825396825397,1.3521825396825395,145.17301587301588,102.9610119047619,256.37440476190477,287.85287698412696,1.128075396825397,0.9198412698412699,34.76855158730159,41.098710317460316,0.5227253668763103,0.6635657847310251,7.833053808525507,7.549900979673495,38.56021825396825,48.991865079365084,0.44682996858654916,0.45767842895848426,5.958556438247953,4.563589673686016,6.6486761841790445,5.875523957249137,0,0,0,0,0,0,0,1,0,0,-4.63,5.2,14.427914186507937,10.730022321428573,0.435515873015873,0.2506696428571429,0.40937500000000004,0.614484126984127,20.39810267857143,19.09015376984127,13.160404265873016,10.838938492063491,1.4608506944444444,0.9835565476190476,157.80336061507936,132.69102182539683,4.369146825396825,3.099317956349206,13.646478174603175,20.38158482142857,22.449094742063494,19.55767609126984,0.8273561507936508,0.7090401785714285,123.26475694444444,78.9687003968254,281.0681175595238,211.7097222222222,0.8448908730158731,0.8151537698412699,37.7819072420635,29.329737103174605,0.6451778615517145,0.56777638476579,7.736178364316922,6.950757098406553,42.84719742063493,38.18030753968254,0.47568069905111077,0.35742190291211684,5.490856462620733,4.03773434166217,6.559778339765187,5.544997823869874,0,0,0,0,0,0,0,1,0,0,17.27,7.04
11-04,SOUTH-FLORIDA,CONNECTICUT,37,20,-2000,1250,-24.0,64.0,13.897916666666667,14.386805555555556,0.35277777777777775,0.4902777777777778,0.3173611111111111,0.6305555555555555,17.509722222222223,22.15138888888889,10.836111111111112,13.09513888888889,1.0375,0.9194444444444445,143.59791666666666,159.52430555555554,3.8222222222222224,2.9875,18.653472222222224,24.725694444444443,27.655555555555555,26.803472222222222,2.118055555555556,1.3847222222222224,162.41319444444446,123.35694444444444,306.0111111111111,282.8701388888889,0.670138888888889,1.1208333333333333,34.55486111111111,27.552777777777777,0.6188625366859681,0.5911655903191423,8.201039105258982,7.201548686438021,45.165277777777774,44.30277777777778,0.5474491835542299,0.42104520659602485,5.87271494576135,4.602274788195974,6.775362096005413,6.384930089660794,0,1,0,0,0,0,0,0,0,0,7.83,-2.7,10.477579365079366,13.036210317460316,0.3538690476190476,0.15238095238095237,0.5246031746031746,0.385813492063492,20.009027777777778,20.834027777777777,10.809126984126985,13.79404761904762,0.37053571428571425,1.215674603174603,122.99970238095237,165.85248015873015,2.307440476190476,3.40625,18.04732142857143,8.591468253968255,20.949503968253968,21.714087301587302,0.5356150793650793,0.9736111111111112,68.59513888888888,88.45267857142858,191.59166666666667,254.2551587301587,0.8784722222222223,0.5381944444444444,20.20982142857143,29.480059523809523,0.5402125032847277,0.6620922159737533,6.1472103366040125,7.960653692495964,40.958531746031746,41.668055555555554,0.20976016199117384,0.43312127690981733,3.274308498799551,4.073515839874268,4.677698601469741,6.101920412176737,0,1,0,0,0,0,0,0,0,0,-13.3,-2.55
11-04,EAST-CAROLINA,HOUSTON,27,52,1315,-2200,22.5,62.0,14.9125,13.945833333333333,0.6083333333333333,0.15,0.5375,0.33333333333333337,27.695833333333333,19.629166666666666,17.841666666666665,11.629166666666666,1.3666666666666667,1.0166666666666666,209.39583333333331,159.32916666666668,3.025,4.229166666666666,21.416666666666668,17.545833333333334,21.554166666666667,26.120833333333334,0.6666666666666667,1.4916666666666667,80.72500000000001,132.58333333333334,290.12083333333334,291.9125,1.1458333333333333,0.4833333333333333,26.84583333333333,37.425,0.6442003911539039,0.5924432180004245,7.560553633217992,8.116960305667588,49.25,39.25833333333333,0.35626057529610833,0.5455317342390151,3.7452155422385465,5.0757696602328926,5.89077834179357,7.435682445340692,0,1,0,0,0,0,0,0,0,0,-9.69,-0.11,13.371279761904761,9.803683035714284,0.4819196428571429,0.4089657738095238,0.6126488095238095,0.2612847222222222,22.102752976190477,18.997569444444444,14.73046875,10.810354662698414,0.972482638888889,0.7608382936507937,160.31221478174604,134.60210813492063,2.645238095238095,3.197619047619048,13.700384424603175,20.027790178571426,25.16798115079365,20.93395337301587,1.3269345238095238,0.829501488095238,91.9359126984127,59.42168898809524,252.24812748015873,193.97379712301588,1.0445684523809524,0.720250496031746,24.833978174603175,26.718923611111112,0.6664540279605872,0.5690388285886614,7.253042865494517,7.08522785130721,47.270734126984124,37.99513888888889,0.423682655843052,0.36058255938129097,3.6528918290100347,2.8385316394508906,5.33624307171834,5.105226689400013,0,1,0,0,0,0,0,0,0,0,5.44,-1.95
11-07,AKRON,MIAMI-OH,14,24,340,-440,11.0,51.0,11.433531746031745,14.749702380952382,0.3625,0.25049603174603174,0.6863095238095238,0.4378968253968254,19.136507936507936,20.266369047619047,10.872916666666667,12.657738095238095,1.304265873015873,0.9625992063492064,152.08541666666667,147.5185515873016,4.110416666666667,3.785416666666667,18.843551587301587,15.511607142857143,18.027480158730157,25.307440476190475,0.5534722222222223,1.3054563492063491,72.72390873015873,126.82460317460318,224.75932539682537,274.3931547619047,0.9988095238095238,0.6883928571428571,37.39910714285714,36.997123015873015,0.5681766340411414,0.624568617372788,7.947396524552091,7.278982793646132,37.163988095238096,40.532738095238095,0.4173827389866342,0.46489708005972047,4.034058453529389,5.011356375367995,6.047771967336957,6.769667376459357,0,0,0,0,0,1,0,0,0,0,-6.52,-3.93,11.24703621031746,11.828075396825398,0.5003844246031746,0.25894097222222223,0.37837301587301586,0.5593129960317461,17.17766617063492,18.166679067460315,10.043241567460317,10.63452380952381,1.2413070436507936,0.8094990079365079,139.15690724206348,124.91024305555555,4.120436507936508,2.7777529761904765,14.878670634920635,13.396316964285715,20.389484126984126,20.50548115079365,0.43965773809523806,0.9881200396825397,76.38656994047619,82.5390625,215.54347718253968,207.49930555555554,0.8787574404761904,0.8182539682539683,34.836706349206345,28.415414186507938,0.5846685730002807,0.5853862321249509,8.101036884739969,6.875788502219514,37.56715029761905,36.33335813492063,0.35659657062502165,0.409504416841131,3.7463708971127745,4.025219495851985,5.737551969604692,5.710986162771569,0,0,0,0,0,1,0,0,0,0,-6.79,-5.87
11-07,BOWLING-GREEN-STATE,BUFFALO,28,38,235,-290,7.0,61.0,12.978174603174603,12.899491567460316,0.37099454365079365,0.42198660714285713,1.0802207341269843,0.5908730158730159,20.169283234126983,18.390091765873017,11.172780257936509,11.357266865079366,0.936483134920635,1.3791294642857144,125.86816716269841,147.83004712301587,3.5898189484126983,4.127331349206349,20.662797619047616,15.35968501984127,24.254439484126983,23.47330109126984,0.9497891865079365,1.300843253968254,106.84091021825397,108.31289682539683,232.7090773809524,256.1929439484127,1.4512152777777776,0.962859623015873,34.15323660714286,39.69201388888889,0.5539502880812273,0.6175753231506624,6.240587020451278,8.038570389156407,44.42372271825397,36.78018353174603,0.3457541169445911,0.5617915854392885,4.405004299859193,4.614301857427306,5.238396585014945,6.965515648590638,0,0,0,0,0,1,0,0,0,0,-10.58,-4.08,11.05858134920635,12.18467261904762,0.3595486111111111,0.35297619047619044,0.5230034722222222,0.26320684523809523,20.112549603174603,13.899950396825396,11.170101686507936,8.267571924603175,0.4715525793650794,0.8408606150793652,122.32752976190477,110.64945436507936,2.9596354166666665,2.5888516865079367,17.72095734126984,9.667733134920635,20.153459821428573,26.953856646825397,0.625905257936508,1.2296130952380953,86.18685515873017,133.70782490079367,208.51438492063494,244.35727926587302,0.8825520833333333,0.6161830357142858,24.07375992063492,23.463529265873014,0.5553796961050043,0.5947914696509566,6.082149313511021,7.960420807713857,40.266009424603176,27.799900793650792,0.24009662921832764,0.6374467834546058,4.27652898918578,4.960619426479797,5.178421897284644,8.78986155668878,0,0,0,0,0,1,0,0,0,0,-18.24,-5.57
11-08,KENT-STATE,WESTERN-MICHIGAN,20,48,900,-1600,20.5,45.0,8.953075396825398,12.471825396825396,0.2841269841269841,0.5126984126984127,0.5783730158730158,0.5064484126984127,14.913690476190476,16.390575396825398,7.408234126984127,8.800198412698412,0.45496031746031745,0.8237103174603175,82.08869047619046,113.04097222222222,3.1276785714285715,3.199404761904762,18.123511904761905,11.523710317460319,22.550396825396824,26.31111111111111,0.7928571428571429,1.2629960317460318,95.76081349206349,115.66676587301588,177.84950396825397,228.6577380952381,0.8625,1.0191468253968254,27.41001984126984,28.74236111111111,0.4967405042240405,0.536906008461599,5.504250648573138,6.896705544828921,37.4640873015873,32.781150793650795,0.3075935154830817,0.5528638094142855,4.246524539391487,4.396118635376448,4.747199699182816,6.975280994086565,0,0,0,0,0,1,0,0,0,0,-9.12,-3.2,14.609722222222222,10.774999999999999,0.43333333333333335,0.6041666666666667,0.24097222222222223,0.5722222222222223,15.647222222222222,17.645833333333332,10.322916666666668,9.544444444444444,1.23125,0.7979166666666666,134.42361111111111,127.02499999999999,3.0944444444444446,3.638888888888889,13.274305555555555,23.667361111111113,28.220138888888886,19.77986111111111,1.6576388888888889,0.8756944444444444,146.10347222222222,94.66875,280.4770833333333,221.64375,0.6743055555555556,1.176388888888889,28.822222222222223,30.779166666666665,0.6597283862950472,0.5408894136166864,8.590892952245696,7.198583234946871,43.86736111111111,35.291666666666664,0.5395209675632036,0.3761314443132625,5.177276865910378,4.786118035319314,6.393753265050895,6.28034238488784,0,0,0,0,0,1,0,0,0,0,12.03,-4.61
11-08,TOLEDO,OHIO,10,38,-155,135,-3.0,63.0,13.740562996031745,11.596019345238094,0.271453373015873,0.15150049603174603,0.351500496031746,0.37726934523809524,18.399751984126983,19.055766369047618,12.741629464285714,10.452839781746032,1.7843998015873015,0.9050099206349207,186.8921626984127,127.16927083333334,3.840265376984127,3.7158234126984127,14.101847718253968,21.28907490079365,22.580419146825395,21.106175595238092,0.8760788690476191,0.7430431547619047,111.42657490079365,101.63320932539683,298.3187375992063,228.80248015873016,0.6229538690476191,0.5287698412698413,33.76622023809524,37.70146329365079,0.692489196336864,0.5485394593588551,10.157319667115079,6.673532219617001,40.98017113095238,38.111532738095235,0.519496974103995,0.3700152343691533,4.93465485189894,4.815330416768019,7.279587404501729,6.003497202043137,0,0,0,0,0,1,0,0,0,0,4.94,-3.75,12.31656746031746,10.966294642857143,0.45989583333333334,0.4119791666666667,0.4532862103174603,0.6873139880952381,18.63622271825397,20.870101686507937,10.3601810515873,12.848983134920635,1.007093253968254,1.0900545634920635,132.0352802579365,150.7517113095238,3.2308035714285714,3.9658854166666666,13.134300595238097,16.475111607142857,22.155691964285715,19.533234126984127,0.831969246031746,0.5159102182539683,96.89810267857143,59.61367807539683,228.93338293650794,210.36538938492063,0.9131820436507937,1.0992931547619047,31.133940972222224,38.40946180555555,0.555916357526658,0.6156646157228463,7.08487348826377,7.223333818588028,40.791914682539684,41.74020337301587,0.4038817921482553,0.3146678629680356,4.3735082991209735,3.0519102821300694,5.612224498853915,5.039874566613091,0,0,0,0,0,1,0,0,0,0,-1.99,-5.56
11-08,EASTERN-MICHIGAN,CENTRAL-MICHIGAN,30,42,-120,100,-1.0,51.0,12.868402777777778,13.338616071428572,0.2679563492063492,0.5804811507936508,0.6611979166666667,0.400062003968254,23.21299603174603,20.512239583333333,13.626153273809525,12.357229662698412,1.0906622023809525,1.0841393849206349,170.43991815476193,151.88635912698413,3.3582465277777778,3.425421626984127,17.00389384920635,16.686408730158732,20.90094246031746,22.03297371031746,0.8090525793650795,1.040562996031746,87.14375,93.50438988095237,257.5836681547619,245.3907490079365,0.9291542658730159,0.9805431547619048,33.476897321428574,32.09890873015873,0.5870053678195798,0.6024320071192493,7.342435156654004,7.404669710000623,44.11393849206349,41.024479166666666,0.37825706115904323,0.4144816508242816,4.169369403578387,4.243838853089846,5.8390539806619985,5.981568906969138,0,0,0,0,0,1,0,0,0,0,-4.3,-4.07,11.059548611111111,11.171688988095237,0.433953373015873,0.3974950396825397,0.6035714285714285,0.5628348214285714,20.315017361111114,17.367819940476192,11.678360615079365,10.12545882936508,1.0629092261904762,1.2501488095238096,155.38750000000002,115.40815972222222,2.8168402777777777,2.678000992063492,17.035540674603176,15.861830357142857,18.096217757936508,22.09191468253968,0.9146949404761904,0.8571800595238095,71.30037202380953,105.45517113095238,226.68787202380952,220.8633308531746,1.0375248015873015,0.9603298611111111,29.016319444444445,26.52121775793651,0.5748634326759259,0.5830011402736514,7.648898213469271,6.644942204476698,38.41123511904762,34.735639880952384,0.41294767814631367,0.49043405369782106,3.9400704046313284,4.7734735828170995,5.90160330229522,6.358406858492539,0,0,0,0,0,1,0,0,0,0,-5.6,-2.91
11-09,BALL-STATE,NORTHERN-ILLINOIS,17,63,3500,-8500,28.5,50.0,13.628670634920635,12.87063492063492,0.4127976190476191,0.383531746031746,0.658234126984127,0.30049603174603173,21.34672619047619,21.658829365079367,12.552579365079364,13.371726190476192,0.600297619047619,1.41875,124.33700396825397,182.1235119047619,2.2817460317460316,3.528769841269841,19.978075396825396,14.841666666666667,25.561706349206347,19.906051587301587,1.194047619047619,0.9765873015873017,125.99712301587302,102.74652777777777,250.33412698412698,284.8700396825397,1.021031746031746,0.6840277777777778,20.340376984126983,31.957242063492064,0.5880329963982804,0.6173799130637914,5.824640408969444,8.408742173221999,46.908432539682536,43.31765873015873,0.3163965594909028,0.46119933492426285,4.9291358446336675,5.16157246589884,5.336655126396623,6.576302783516016,0,0,0,0,0,1,0,0,0,0,-9.11,-5.86,13.526773313492063,13.804079861111111,0.1611235119047619,0.16555059523809523,0.6752356150793651,0.6050347222222222,19.8203125,19.736495535714287,11.394481646825398,11.519779265873016,0.8729414682539682,1.069717261904762,130.23604910714286,151.02797619047618,4.02843501984127,3.7656622023809527,17.109300595238096,16.658940972222222,25.825223214285714,24.52331349206349,1.2961681547619046,1.1890128968253968,133.0670634920635,111.94309275793651,263.3031125992064,262.9710689484127,0.836359126984127,0.7205853174603175,38.530419146825395,37.563256448412695,0.5748891016135794,0.5836790652640097,6.57083732192128,7.6522184962970075,45.645535714285714,39.472991071428574,0.3649632042111944,0.4334432261360145,5.152600710860649,4.564762131111067,5.76843076719111,6.66205072913152,0,0,0,0,0,1,0,0,0,0,-4.39,-3.64
