date,away,home,away_score,home_score,away_ml,home_ml,spread,o/u,a_first_downs,a_opponents_first_downs,a_fumbles_lost,a_opponents_fumbles_lost,a_interceptions,a_opponents_interceptions,a_pass_attempts,a_opponents_pass_attempts,a_pass_completions,a_opponents_pass_completions,a_pass_touchdowns,a_opponents_pass_touchdowns,a_pass_yards,a_opponents_pass_yards,a_penalties,a_opponents_penalties,a_points_against_per_game,a_points_per_game,a_rush_attempts,a_opponents_rush_attempts,a_rush_touchdowns,a_opponents_rush_touchdowns,a_rush_yards,a_opponents_rush_yards,a_yards,a_opponents_yards,a_turnovers,a_opponents_turnovers,a_yards_from_penalties,a_opponents_yards_from_penalties,a_pass_completion_percentage,a_opponents_pass_completion_percentage,a_pass_yards_per_attempt,a_opponents_pass_yards_per_attempt,a_plays,a_opponents_plays,a_points_per_play,a_opponents_points_per_play,a_rush_yards_per_attempt,a_opponents_rush_yards_per_attempt,a_yards_per_play,a_opponents_yards_per_play,a_acc,a_american,a_big-12,a_big-ten,a_cusa,a_mac,a_mwc,a_pac-12,a_sec,a_sun-belt,a_simple_rating_system,a_strength_of_schedule,h_first_downs,h_opponents_first_downs,h_fumbles_lost,h_opponents_fumbles_lost,h_interceptions,h_opponents_interceptions,h_pass_attempts,h_opponents_pass_attempts,h_pass_completions,h_opponents_pass_completions,h_pass_touchdowns,h_opponents_pass_touchdowns,h_pass_yards,h_opponents_pass_yards,h_penalties,h_opponents_penalties,h_points_against_per_game,h_points_per_game,h_rush_attempts,h_opponents_rush_attempts,h_rush_touchdowns,h_opponents_rush_touchdowns,h_rush_yards,h_opponents_rush_yards,h_yards,h_opponents_yards,h_turnovers,h_opponents_turnovers,h_yards_from_penalties,h_opponents_yards_from_penalties,h_pass_completion_percentage,h_opponents_pass_completion_percentage,h_pass_yards_per_attempt,h_opponents_pass_yards_per_attempt,h_plays,h_opponents_plays,h_points_per_play,h_opponents_points_per_play,h_rush_yards_per_attempt,h_opponents_rush_yards_per_attempt,h_yards_per_play,h_opponents_yards_per_play,h_acc,h_american,h_big-12,h_big-ten,h_cusa,h_mac,h_mwc,h_pac-12,h_sec,h_sun-belt,h_simple_rating_system,h_strength_of_schedule
10-10,DUKE,ARMY,44,3,-575,435,-14.0,48.0,14.395833333333332,13.845833333333331,0.375,0.5666666666666667,0.4041666666666667,0.5041666666666667,25.370833333333337,21.09583333333333,14.3625,10.9875,0.9833333333333334,0.7375,147.25,133.56666666666666,3.491666666666667,4.3375,13.15,19.72083333333333,26.525,30.929166666666667,1.0666666666666667,0.8125,109.87916666666666,128.86666666666667,257.12916666666666,262.43333333333334,0.8291666666666666,1.0708333333333333,27.120833333333337,38.6375,0.5661028083429134,0.5208374481532689,5.803908687797667,6.331424056883272,51.895833333333336,42.19166666666666,0.38000802890405455,0.31167292119296863,4.142475651900723,4.166509497507747,4.9547169811320755,6.220027651589967,1,0,0,0,0,0,0,0,0,0,6.64,-0.82,12.8,14.275,0.9083333333333333,0.2125,0.1625,0.5541666666666667,5.129166666666667,20.258333333333333,2.5375,13.295833333333334,0.2125,1.5083333333333333,42.12916666666666,159.1375,3.008333333333333,3.3125,21.2625,17.2625,39.295833333333334,25.179166666666667,2.0041666666666664,1.1333333333333333,211.56666666666666,124.875,253.69583333333335,284.0125,1.0708333333333333,0.8166666666666667,28.379166666666666,26.929166666666667,0.4947197400487408,0.6563142739613328,8.213647441104792,7.8554092965857665,44.425000000000004,40.516666666666666,0.3885762521102982,0.5247840394899218,5.383946559219595,4.9594572232334935,5.7106546614143685,7.009769642122583,0,0,0,0,0,0,0,0,0,0,-12.95,-5.78
10-10,TULANE,TEMPLE,10,49,460,-600,14.0,44.0,14.9,18.333333333333336,0.55,1.0333333333333334,0.9166666666666666,1.2,29.53333333333333,28.866666666666667,16.083333333333332,17.233333333333334,1.55,1.8333333333333333,173.4,218.28333333333333,5.666666666666667,5.15,27.866666666666667,16.916666666666664,29.45,31.066666666666663,0.6166666666666667,1.2333333333333334,109.08333333333334,138.53333333333333,282.48333333333335,345.15,1.4666666666666668,2.2333333333333334,51.133333333333326,48.63333333333333,0.5445823927765236,0.5969976905311779,5.871331828442439,7.561778290993072,58.983333333333334,57.733333333333334,0.2868041819723085,0.48267898383371827,3.704018109790606,4.459227467811159,4.789205990392767,5.978348729792147,0,1,0,0,0,0,0,0,0,0,-11.38,-0.8,11.608333333333334,13.429166666666667,0.6583333333333333,0.8625,0.7333333333333334,0.7208333333333334,22.570833333333333,22.620833333333334,12.045833333333334,12.6875,0.8833333333333333,0.5666666666666667,136.32916666666665,137.24166666666667,4.145833333333333,4.329166666666667,10.833333333333332,18.4875,24.2125,28.9,0.825,0.5416666666666666,90.025,114.1625,226.30416666666667,251.40416666666667,1.4416666666666664,1.5833333333333335,36.55416666666667,42.016666666666666,0.533690234447111,0.5608767728863511,6.0400590732877975,6.067047338368024,46.78333333333333,45.24166666666667,0.3951727823298896,0.23945477988579847,3.718120805369128,3.9502595155709344,4.837281795511222,5.556916559219009,0,1,0,0,0,0,0,0,0,0,-2.23,-3.9
10-10,ILLINOIS,IOWA,20,29,305,-375,10.0,47.0,13.570833333333333,14.333333333333332,0.4,0.6375,0.4916666666666667,0.4583333333333333,27.1625,21.291666666666664,15.820833333333333,11.5,1.3458333333333332,0.9375,174.10833333333335,143.87083333333334,4.008333333333333,4.095833333333333,20.729166666666668,17.2,23.2125,31.125,0.725,1.3666666666666667,88.47916666666666,151.07916666666665,262.5375,294.95,0.8916666666666666,1.1458333333333335,35.64583333333333,33.37916666666666,0.5824512962110753,0.5401174168297457,6.40987881576929,6.757142857142858,50.375,42.58333333333333,0.341439205955335,0.48679060665362045,3.811703464369054,4.853949129852744,5.21166253101737,6.92641878669276,0,0,0,1,0,0,0,0,0,0,-2.53,3.0,14.375,12.629166666666666,0.8291666666666666,0.3916666666666667,0.39583333333333337,0.8958333333333334,21.695833333333333,21.46666666666667,12.991666666666667,11.416666666666668,1.0708333333333333,0.825,149.5625,134.28333333333333,2.895833333333333,4.679166666666667,15.070833333333333,19.141666666666666,28.083333333333336,26.3,1.1416666666666666,0.75,115.90416666666667,104.98333333333335,265.4666666666667,239.26666666666665,1.225,1.2875,24.583333333333336,45.3,0.598809295179566,0.531832298136646,6.893604762819282,6.255434782608695,49.77916666666667,42.93333333333334,0.3845316815937055,0.3510287267080745,4.127151335311573,3.9917617237008876,5.332886917217712,5.572981366459627,0,0,0,1,0,0,0,0,0,0,1.37,-0.4
10-10,WAKE-FOREST,BOSTON-COLLEGE,3,0,285,-350,9.5,35.0,12.441666666666666,13.025,0.425,0.55,0.8916666666666666,0.25,25.05,20.145833333333332,14.608333333333334,12.3,0.6875,0.75,137.44166666666666,132.82083333333333,3.6666666666666665,4.725,18.40833333333333,11.108333333333334,23.179166666666667,27.5875,0.29583333333333334,1.1833333333333333,46.34583333333333,122.99583333333334,183.8375,255.81666666666666,1.3166666666666667,0.8,31.9625,41.87083333333334,0.583166999334664,0.6105480868665978,5.486693280106453,6.592967942088935,48.22916666666667,40.291666666666664,0.23032397408207342,0.45687693898655635,1.9994607226316734,4.458389971303429,3.8117494600431963,6.349120992761117,1,0,0,0,0,0,0,0,0,0,-7.64,1.61,14.216666666666669,13.4,0.35,0.2833333333333333,0.5666666666666667,0.4333333333333333,15.266666666666666,26.333333333333336,7.366666666666667,15.316666666666666,0.75,0.8333333333333334,100.48333333333335,164.06666666666666,4.166666666666667,4.65,14.483333333333334,15.683333333333334,40.06666666666666,26.46666666666667,1.2833333333333332,0.6333333333333334,185.76666666666665,66.56666666666666,286.25,230.58333333333331,0.9166666666666667,0.7166666666666667,39.233333333333334,33.53333333333333,0.4825327510917031,0.5816455696202532,6.581877729257643,6.2303797468354425,55.33333333333333,52.66666666666667,0.28343373493975904,0.27499999999999997,4.636439267886855,2.515113350125944,5.173192771084338,4.378164556962025,1,0,0,0,0,0,0,0,0,0,6.04,2.35
10-10,MIAMI-OH,OHIO,3,34,575,-800,15.5,50.0,14.416666666666668,15.579166666666666,0.4625,0.6166666666666667,1.1083333333333334,0.5125,28.458333333333336,22.308333333333337,13.2125,13.954166666666666,1.2416666666666667,1.4291666666666667,194.60833333333335,164.44166666666666,5.720833333333333,4.1875,22.7125,14.170833333333334,22.420833333333334,28.170833333333334,0.575,1.3333333333333335,72.44583333333333,140.86666666666667,266.87916666666666,305.35833333333335,1.6208333333333331,1.1291666666666667,45.21666666666667,39.858333333333334,0.46427525622254756,0.6255136346656703,6.8383601756954615,7.371311169219274,50.87916666666667,44.616666666666674,0.27851936778314634,0.5090586477400073,3.2311837948336737,5.000443721342997,5.245352550978626,6.844041837878221,0,0,0,0,0,1,0,0,0,0,-13.99,-5.24,15.866666666666667,16.416666666666668,0.6833333333333333,0.55,0.65,0.8333333333333333,25.066666666666666,29.816666666666663,14.066666666666666,16.816666666666666,0.8666666666666667,0.9,162.1,200.0333333333333,6.0,6.683333333333334,17.483333333333334,16.333333333333332,32.35,28.21666666666667,1.0666666666666667,0.8833333333333333,121.71666666666667,111.15,283.81666666666666,311.23333333333335,1.2833333333333332,1.3833333333333333,57.75,57.95,0.5611702127659575,0.5640022358859699,6.466755319148936,6.7087758524315255,57.41666666666667,59.633333333333326,0.28447024673439764,0.29318054779206265,3.7624935600206078,3.939161252215003,4.94310595065312,5.219116825041924,0,0,0,0,0,1,0,0,0,0,-9.79,-6.95
10-10,KENT-STATE,TOLEDO,7,38,525,-725,16.5,45.0,11.9375,15.325,0.3875,0.4625,0.8125,0.9958333333333333,25.608333333333334,24.09166666666667,13.745833333333334,12.404166666666669,0.9583333333333333,1.1333333333333333,146.8625,163.23333333333335,4.658333333333333,5.25,19.041666666666664,12.116666666666667,21.475,30.35,0.4583333333333333,1.1,80.81666666666666,128.58333333333334,227.72916666666669,291.81666666666666,1.2,1.4583333333333335,40.204166666666666,45.7375,0.5367718841522942,0.514873746108613,5.73494956068988,6.775510204081633,47.083333333333336,48.18333333333334,0.25734513274336285,0.3951919750951227,3.7632906480403565,4.236683141131246,4.836725663716814,6.056381874783812,0,0,0,0,0,1,0,0,0,0,-13.04,-4.58,16.829166666666666,14.920833333333334,0.3,0.37916666666666665,0.6625,0.5458333333333334,21.541666666666664,26.583333333333336,13.058333333333334,16.083333333333332,1.1916666666666667,1.5458333333333332,158.24583333333334,198.93333333333334,5.416666666666666,3.5875,17.520833333333332,23.8,31.275,23.016666666666666,1.6416666666666666,0.5416666666666666,175.49166666666665,68.39166666666667,333.6875,266.1583333333333,0.9625,0.925,48.29166666666667,33.3,0.6061895551257254,0.6050156739811912,7.346034816247583,7.483385579937304,52.81666666666666,53.16666666666667,0.45061533606816034,0.3295454545454545,5.6112443378630426,2.9713975380159305,6.317844745976649,5.006112852664576,0,0,0,0,0,1,0,0,0,0,-1.79,-6.48
10-10,BALL-STATE,NORTHERN-ILLINOIS,41,59,315,-385,10.5,54.0,14.170833333333334,15.404166666666669,0.5375,0.7041666666666666,0.3208333333333333,0.7333333333333334,24.383333333333333,22.208333333333336,13.858333333333334,13.983333333333334,1.0291666666666668,1.1083333333333334,151.37916666666666,159.00416666666666,2.6833333333333336,5.1125,19.120833333333334,16.954166666666666,25.691666666666663,29.65416666666667,0.7541666666666667,1.2083333333333333,98.28333333333333,150.82083333333333,249.7125,309.775,0.8583333333333334,1.4375,26.129166666666666,46.33333333333333,0.5683526999316474,0.6296435272045028,6.208304853041695,7.159662288930581,50.074999999999996,44.41666666666667,0.33857547012814115,0.4304878048780487,3.825494648070062,5.08599128846424,4.9867698452321525,6.974296435272044,0,0,0,0,0,1,0,0,0,0,-8.35,-8.68,14.65,14.35,0.7166666666666667,0.39166666666666666,0.30833333333333335,0.75,19.729166666666664,22.320833333333333,10.8875,12.45,0.7416666666666666,1.0041666666666667,121.71666666666667,150.52083333333334,4.491666666666667,2.770833333333333,18.175,19.770833333333332,34.9875,27.925,1.675,1.0375,160.07083333333333,109.71666666666667,281.7875,260.2375,1.075,1.1416666666666666,40.641666666666666,23.204166666666666,0.5518479408658923,0.5577748739966399,6.169376979936643,6.743513160350943,54.71666666666666,44.641666666666666,0.3613310996040207,0.4071308568228486,4.575086340359652,3.9289764249477765,5.1499390801096565,5.8294754526787385,0,0,0,0,0,1,0,0,0,0,-1.06,-6.14
10-10,VIRGINIA,PITTSBURGH,19,26,255,-320,8.0,45.0,15.333333333333332,16.316666666666666,0.6,0.6,1.4,0.65,29.583333333333336,28.366666666666667,16.933333333333334,16.85,1.3333333333333335,1.8,200.95,222.41666666666669,6.083333333333334,5.233333333333333,27.05,18.816666666666666,29.633333333333333,28.78333333333333,0.7166666666666667,0.7833333333333333,94.31666666666668,108.93333333333334,295.26666666666665,331.35,2.0,1.2,50.56666666666666,43.4,0.5723943661971831,0.5940070505287897,6.792676056338027,7.840775558166863,59.21666666666667,56.733333333333334,0.31775963974106386,0.47679200940070504,3.1827896512935885,3.784597568037059,4.986208837602026,5.84048178613396,1,0,0,0,0,0,0,0,0,0,4.83,4.5,17.35,13.95,0.6166666666666667,0.23333333333333334,0.41666666666666663,0.9833333333333334,19.016666666666666,22.8,12.0,11.983333333333334,1.0666666666666667,0.8166666666666667,145.2,141.36666666666667,5.2,5.0,18.15,22.733333333333334,37.15,27.816666666666663,1.6833333333333333,1.3333333333333333,167.53333333333333,94.56666666666668,312.73333333333335,235.98333333333335,1.0833333333333333,1.2166666666666668,42.11666666666667,42.31666666666666,0.63102541630149,0.5255847953216375,7.635407537248028,6.200292397660819,56.166666666666664,45.6,0.4047477744807122,0.3980263157894736,4.509645580978018,3.3996405032953874,5.567952522255194,5.175073099415205,1,0,0,0,0,0,0,0,0,0,2.74,0.97
10-10,CENTRAL-MICHIGAN,WESTERN-MICHIGAN,39,41,170,-200,4.5,51.0,14.683333333333334,13.05,0.6125,0.675,0.6666666666666666,0.6958333333333334,22.2625,21.8125,13.808333333333334,12.245833333333334,1.3833333333333333,1.0041666666666667,170.50416666666666,144.22916666666666,3.4291666666666667,4.291666666666666,17.35,18.325,26.15,26.629166666666663,0.9166666666666666,1.0583333333333333,95.01666666666667,101.99166666666667,265.5708333333333,246.27083333333331,1.2791666666666668,1.3708333333333333,28.333333333333332,37.75416666666666,0.6202507954332772,0.5614135625596943,7.658805914280367,6.612225405921681,48.412499999999994,43.625,0.37851794474567524,0.3977077363896849,3.6335245379222436,3.8300735409169153,5.4855839573113006,5.645176695319962,0,0,0,0,0,1,0,0,0,0,-5.84,-7.61,17.1,16.95,0.48333333333333334,0.4333333333333333,0.9833333333333334,0.8333333333333333,26.96666666666667,24.71666666666667,17.5,13.166666666666668,1.6666666666666665,1.2,211.15,178.01666666666665,5.15,5.333333333333334,25.45,22.316666666666666,30.266666666666666,31.433333333333337,1.1,1.75,117.15,164.66666666666669,328.35,342.68333333333334,1.4166666666666665,1.2666666666666666,47.43333333333334,43.233333333333334,0.6489493201483312,0.5327039784221174,7.8300370828182935,7.202292650033714,57.233333333333334,49.43333333333334,0.3899242865463017,0.5148347943358057,3.870594713656388,5.238600212089078,5.737041351193943,6.9322319622387045,0,0,0,0,0,1,0,0,0,0,-1.79,-7.79
10-10,ARKANSAS,ALABAMA,14,27,650,-950,15.5,48.0,14.416666666666666,11.291666666666668,0.43333333333333335,0.45833333333333337,0.2875,0.4708333333333333,17.304166666666667,19.995833333333334,9.575000000000001,11.245833333333334,0.9583333333333334,0.8208333333333333,126.15833333333333,140.77083333333334,3.279166666666667,3.6,12.712499999999999,19.325,27.979166666666664,20.766666666666666,1.4708333333333332,0.5583333333333333,146.6875,74.22916666666666,272.8458333333333,215.0,0.7208333333333333,0.9291666666666667,27.670833333333334,30.3,0.5533349385986035,0.5624088351739945,7.290633277149048,7.040008335069807,45.28333333333333,39.99166666666667,0.42675745307324253,0.3178787247343196,5.2427401340282955,3.5744382022471908,6.025303643724696,5.37612002500521,0,0,0,0,0,0,0,0,1,0,14.91,7.76,14.545833333333334,10.066666666666666,0.6666666666666666,0.4125,0.4083333333333333,0.7583333333333333,19.291666666666668,22.39166666666667,12.366666666666667,11.504166666666666,1.3624999999999998,0.7374999999999999,166.89999999999998,130.25416666666666,3.4250000000000003,3.3708333333333336,10.670833333333333,23.708333333333332,26.491666666666667,21.208333333333332,1.5208333333333333,0.31666666666666665,129.325,72.01666666666667,296.225,202.27083333333331,1.0750000000000002,1.1708333333333334,26.71666666666667,29.862499999999997,0.641036717062635,0.5137700037216225,8.651403887688984,5.817082247860066,45.78333333333333,44.78333333333334,0.5178376410629778,0.2382768887234834,4.88172381251966,3.395677799607073,6.470149253731344,4.516654261257908,0,0,0,0,0,0,0,0,1,0,20.34,7.27
10-10,WYOMING,AIR-FORCE,17,31,800,-1300,21.0,56.0,13.595833333333333,13.708333333333332,0.6416666666666666,0.55,0.6291666666666667,0.29583333333333334,20.829166666666666,16.84166666666667,12.445833333333333,10.629166666666666,0.8333333333333334,1.1708333333333334,155.10833333333335,139.67083333333335,4.191666666666666,3.2875,23.504166666666663,14.2375,28.366666666666667,26.795833333333334,0.9083333333333332,1.5208333333333333,117.1625,150.4375,272.2208333333333,290.10833333333335,1.2708333333333335,0.7958333333333334,35.670833333333334,30.10833333333333,0.5975195039007801,0.6311232063334982,7.446689337867575,8.293171697179615,49.19583333333333,33.68333333333334,0.2894045904971627,0.6977981197427015,4.130287896592244,5.614212408645622,5.533412382484966,8.612815437902029,0,0,0,0,0,0,1,0,0,0,-6.69,0.14,17.46666666666667,14.85,1.1666666666666665,0.3,0.4833333333333333,0.5666666666666667,11.566666666666666,23.03333333333333,6.083333333333333,12.616666666666665,0.6833333333333333,1.3333333333333335,99.38333333333333,180.95,3.25,4.583333333333334,21.85,22.416666666666668,49.93333333333334,31.366666666666667,2.05,1.2333333333333334,229.4666666666667,132.36666666666667,328.85,313.31666666666666,1.65,0.8666666666666666,33.78333333333333,34.5,0.5259365994236311,0.5477568740955138,8.59221902017291,7.856005788712012,61.5,46.06666666666666,0.3644986449864499,0.4743125904486252,4.595460614152203,4.219978746014878,5.347154471544716,6.80137481910275,0,0,0,0,0,0,1,0,0,0,2.2,-4.88
10-10,MASSACHUSETTS,BOWLING-GREEN-STATE,38,62,355,-450,11.5,79.0,16.475,15.741666666666665,0.6916666666666667,0.22083333333333335,0.6333333333333334,0.5833333333333334,29.895833333333332,25.3375,17.47083333333333,15.595833333333331,1.65,1.35,227.25416666666666,163.25416666666666,4.8,5.825,22.354166666666668,18.545833333333334,23.358333333333334,28.25,0.7958333333333334,1.45,81.31666666666666,133.5875,308.52083333333337,296.79166666666663,1.325,0.8041666666666666,39.40833333333333,57.7125,0.584390243902439,0.615523762539056,7.6015331010452964,6.443183686893604,53.25416666666666,50.675,0.3482513105390815,0.4411281039302747,3.481270067784516,4.728761061946903,5.793365151396605,5.856766979115276,0,0,0,0,0,1,0,0,0,0,-12.61,-7.03,15.020833333333332,17.495833333333334,0.37916666666666665,0.6041666666666666,0.4791666666666667,0.6875,24.741666666666667,28.46666666666667,15.179166666666667,17.22083333333333,0.7916666666666666,1.0916666666666668,179.94166666666666,194.06666666666666,5.075,4.425,20.375,19.34166666666667,25.46666666666667,25.741666666666667,1.475,1.4916666666666667,113.6125,121.77916666666667,293.5541666666667,315.89583333333337,0.8583333333333334,1.3416666666666666,42.233333333333334,43.65416666666667,0.613506231054227,0.6049473067915689,7.272819131020546,6.817330210772833,50.208333333333336,56.93333333333334,0.3852282157676349,0.35787470725995313,4.461223821989528,4.7308190352865,5.846721991701244,5.548521662763466,0,0,0,0,0,1,0,0,0,0,-6.66,-5.87
10-10,EAST-CAROLINA,BRIGHAM-YOUNG,38,45,315,-385,10.0,60.0,19.52916666666667,14.495833333333334,0.5541666666666667,0.22083333333333335,0.7333333333333334,0.6125,30.8125,26.125,19.929166666666667,14.629166666666666,1.7833333333333332,1.2083333333333333,240.55416666666667,180.70833333333331,5.429166666666667,4.883333333333333,18.525,26.420833333333334,26.0875,24.65416666666667,1.725,0.8708333333333333,128.32083333333333,79.62916666666666,368.33333333333337,260.3375,1.3375,0.8333333333333334,50.6,43.516666666666666,0.6467883705206221,0.5599681020733652,7.8070317782285334,6.917065390749601,56.9,52.25,0.4643380199179848,0.3545454545454545,4.918862801469414,3.2298462058475574,6.473345049794963,4.982535885167463,0,1,0,0,0,0,0,0,0,0,2.35,-4.96,16.170833333333334,13.125,0.7,0.45416666666666666,0.6708333333333334,0.7916666666666667,25.40416666666667,25.045833333333334,15.337499999999999,14.295833333333334,1.475,1.0999999999999999,182.125,159.95,5.154166666666667,4.170833333333333,16.241666666666667,22.025000000000002,27.0625,23.175,1.225,0.8541666666666666,111.74166666666667,76.75833333333334,293.8666666666667,236.70833333333334,1.3708333333333333,1.2458333333333333,49.21666666666667,37.041666666666664,0.6037395440380514,0.5707868907003827,7.169099557159258,6.386291798369655,52.46666666666667,50.09166666666667,0.41979034307496826,0.3242388953585094,4.129022324865281,3.3121179431859047,5.601016518424396,4.72550324405257,0,0,0,0,0,0,0,0,0,0,4.38,-1.32
10-10,RICE,FLORIDA-ATLANTIC,27,26,150,-170,3.5,56.0,13.616666666666665,15.120833333333334,0.65,0.5041666666666667,0.6125,0.3708333333333333,19.77916666666667,22.754166666666666,11.391666666666666,13.616666666666667,1.0958333333333332,1.925,164.35416666666669,193.92916666666667,4.595833333333333,3.275,24.666666666666668,17.733333333333334,30.34583333333333,25.054166666666667,1.1,1.3125,107.12916666666666,110.79166666666667,271.43333333333334,304.7208333333333,1.2625,0.875,40.8125,29.754166666666666,0.5759427006530439,0.5984251968503937,8.309458605435012,8.52279802234023,50.125,45.50833333333333,0.35378221113881964,0.5420252700970518,3.530275985170946,4.422085481456843,5.415128844555278,6.695934810474271,0,0,0,0,1,0,0,0,0,0,-0.28,-2.98,12.983333333333334,15.15,1.1125,0.4666666666666667,0.575,1.1833333333333333,22.09583333333333,23.370833333333337,12.308333333333334,12.5875,0.8958333333333334,0.8125,142.72916666666669,149.93333333333334,3.5458333333333334,4.108333333333333,21.34583333333333,16.083333333333332,27.825,30.129166666666663,0.8083333333333333,1.6083333333333332,102.07083333333333,142.13333333333333,244.8,292.06666666666666,1.6875,1.65,30.895833333333332,36.55,0.5570431831039035,0.5385986806917453,6.459551197435415,6.415403815296844,49.920833333333334,46.741666666666674,0.32217677990151067,0.45667676947762514,3.6683138664270736,4.717466463836261,4.903764293464652,6.24852914958103,0,0,0,0,1,0,0,0,0,0,-9.68,-1.18
10-10,WASHINGTON-STATE,OREGON,45,38,525,-700,15.5,71.0,20.85,18.816666666666666,0.8,0.6166666666666667,1.0,0.4833333333333333,49.56666666666666,30.816666666666663,34.083333333333336,21.0,2.7333333333333334,2.3166666666666664,368.76666666666665,254.9666666666667,5.066666666666666,6.2,28.96666666666667,26.233333333333334,17.316666666666666,29.316666666666663,0.7,0.8333333333333334,35.233333333333334,111.93333333333334,404.0,366.9,1.8,1.1,43.766666666666666,50.53333333333334,0.6876260928043041,0.6814494321254733,7.43981170141224,8.27366143861547,66.88333333333333,61.633333333333326,0.39222526787939205,0.4699837750135209,2.0346487006737246,3.818078453666857,6.0403688013954655,5.952947539210385,0,0,0,0,0,0,0,1,0,0,-1.54,6.47,18.90416666666667,15.795833333333334,0.3125,0.9916666666666667,0.4,0.6375,21.133333333333333,27.433333333333337,13.995833333333334,16.59583333333333,1.8458333333333332,1.1375,196.85416666666669,182.35833333333335,5.35,4.175,18.6125,30.5125,32.61666666666667,27.320833333333333,1.9208333333333334,1.1458333333333335,180.66666666666669,110.15833333333333,377.52083333333337,292.51666666666665,0.6625,1.6291666666666667,47.83333333333333,35.11666666666667,0.6622634069400631,0.6049513973268528,9.314865930599371,6.647326852976914,53.75,54.866666666666674,0.5676744186046512,0.33923147023086264,5.539090444557997,4.032026841543389,7.0236434108527135,5.331409477521262,0,0,0,0,0,0,0,1,0,0,22.22,6.02
10-10,GEORGIA,TENNESSEE,31,38,-130,110,-2.0,60.0,17.7,15.283333333333331,0.5,0.8333333333333333,0.75,0.9333333333333333,21.733333333333334,23.266666666666666,13.266666666666666,12.516666666666666,1.15,0.75,156.86666666666667,148.45,5.25,4.433333333333334,19.516666666666666,29.233333333333334,34.21666666666667,34.583333333333336,2.1166666666666667,1.4,205.56666666666666,138.15,362.48333333333335,286.6,1.25,1.7666666666666666,48.25,34.1,0.6104294478527607,0.5379656160458453,7.217791411042945,6.380372492836676,55.95,46.53333333333333,0.5224903187369675,0.41941260744985676,6.00779347296639,3.9946987951807227,6.478701221328567,6.159025787965617,0,0,0,0,0,0,0,0,1,0,18.84,5.07,14.858333333333334,13.9,0.3416666666666667,0.3208333333333333,0.5708333333333334,0.6833333333333333,23.941666666666666,21.166666666666664,14.383333333333333,11.083333333333332,1.0041666666666667,0.9125,154.85,150.18333333333334,3.0583333333333336,3.9791666666666665,17.5375,19.804166666666667,28.67083333333333,28.8,1.125,1.275,111.40833333333333,130.67916666666667,266.20833333333337,280.8625,0.9125,1.0041666666666667,25.516666666666666,31.45416666666667,0.600765750087017,0.5236220472440944,6.467803689523146,7.095275590551182,52.6125,42.33333333333333,0.3764156173279481,0.41427165354330714,3.885772416799884,4.537471064814815,5.059792508117527,6.634547244094489,0,0,0,0,0,0,0,0,1,0,8.13,5.52
10-10,MIDDLE-TENNESSEE-STATE,WESTERN-KENTUCKY,28,58,240,-300,7.0,70.0,14.475,15.754166666666666,0.8458333333333334,0.4875,0.5708333333333334,0.925,23.96666666666667,25.1,15.5375,15.070833333333335,1.075,1.1833333333333333,170.08333333333331,175.51666666666665,4.395833333333334,4.170833333333333,20.0625,20.195833333333333,28.183333333333337,29.40416666666667,1.3833333333333333,1.175,121.10833333333333,133.77916666666667,291.19166666666666,309.29583333333335,1.4166666666666665,1.4125,37.10416666666667,36.0875,0.6482962447844227,0.6004316069057105,7.0966620305980515,6.992695883134129,52.150000000000006,50.2,0.38726430169383186,0.39965139442231074,4.2971614429331755,4.549666997307638,5.583732821987855,6.161271580345286,0,0,0,0,1,0,0,0,0,0,-3.52,-1.77,16.954166666666666,15.408333333333335,0.30416666666666664,0.7416666666666667,0.4166666666666667,0.7875,27.016666666666666,20.42083333333333,18.7875,12.583333333333334,2.4833333333333334,1.3375,247.89166666666668,177.85,3.4791666666666665,4.283333333333333,21.825,29.020833333333332,20.95,27.34583333333333,1.1791666666666667,1.3708333333333333,92.25,126.00416666666668,340.14166666666665,303.8041666666667,0.7208333333333333,1.5291666666666668,33.1375,37.28333333333333,0.695404071560765,0.616200775351969,9.17550894509562,8.70924301163028,47.96666666666667,40.84166666666666,0.6050208478109798,0.5343807386247705,4.4033412887828165,4.607801310376353,7.09120917303683,7.438583962456643,0,0,0,0,1,0,0,0,0,0,1.99,-3.01
